UT,N_ION,VX_ION,VY_ION,VZ,TX_ION,TY_ION,TZ_ION,VT_ION,TT_ION
2009-09-15T15:54:52.024Z,26.005094,-102.08823,-104.35777,4.479437,222.05738,230.74417,163.56549,146.0568938,359.5914647
2009-09-15T15:54:55.156Z,27.786326,-104.80434,-101.12525,11.178103,238.16886,223.11702,154.1247,146.0657929,360.9155492
2009-09-15T15:54:58.289Z,30.794046,-101.85399,-100.49978,15.856108,171.69097,186.14973,126.82546,143.9647777,283.22113
2009-09-15T15:55:01.421Z,31.348733,-108.98635,-96.84282,14.586036,194.50229,185.74627,127.68829,146.5240892,297.7198634
2009-09-15T15:55:04.553Z,30.706128,-103.31059,-99.477023,23.239013,181.74822,186.00294,132.56519,145.2887051,291.8955957
2009-09-15T15:55:07.685Z,27.990182,-117.17452,-108.88243,13.024209,188.62985,192.39557,138.48002,160.4832755,302.9422249
2009-09-15T15:55:10.817Z,27.259994,-98.803931,-101.33591,14.503104,192.31614,182.95911,135.78078,142.2727081,298.1542451
2009-09-15T15:55:13.949Z,28.924356,-91.950639,-100.69671,15.824289,189.4878,193.49151,130.48439,137.2776586,300.6173096
2009-09-15T15:55:17.081Z,29.654252,-96.478213,-105.35461,11.156885,203.54937,196.50786,139.67236,143.290319,315.5250437
2009-09-15T15:55:20.213Z,30.413343,-100.55135,-101.03324,14.925958,201.15484,197.81539,138.16249,143.3215748,314.1386188
2009-09-15T15:55:23.345Z,30.091976,-106.7604,-98.71901,12.036954,190.86932,193.56647,129.2028,145.9044694,300.985779
2009-09-15T15:55:26.477Z,30.442236,-106.49753,-108.00079,13.250519,197.07886,199.57658,135.5764,152.2546249,311.5314568
2009-09-15T15:55:29.609Z,30.909301,-99.732475,-95.548409,22.935454,203.20382,191.56172,137.3153,140.0075001,311.1963635
2009-09-15T15:55:32.742Z,32.924008,-100.67706,-93.740947,24.593948,180.4084,187.43177,128.12022,139.7429706,289.9873273
2009-09-15T15:55:35.874Z,30.58778,-95.993842,-101.93543,14.812109,189.8262,182.80873,138.88872,140.8014494,297.8977921
2009-09-15T15:55:39.006Z,28.193178,-106.75636,-114.32391,6.7610448,192.99141,185.11246,142.71771,156.5649658,303.1182144
2009-09-15T15:55:42.138Z,26.879017,-93.459701,-95.048256,22.00788,187.55621,186.00277,135.39835,135.1045279,296.8283604
2009-09-15T15:55:45.270Z,27.842493,-109.31619,-108.96538,5.723569,180.21754,181.25535,129.26027,154.4546622,286.4263972
2009-09-15T15:55:48.402Z,28.134352,-110.26448,-100.54713,11.158025,202.86852,195.2448,136.68142,149.6411789,312.9823939
2009-09-15T15:55:51.534Z,31.317013,-102.1878,-93.026478,26.260772,189.09317,195.95864,133.22295,140.6623625,303.1573353
2009-09-15T15:55:54.666Z,29.857019,-113.33344,-108.20855,11.882898,194.94807,193.98093,136.6831,157.1456718,307.1084841
2009-09-15T15:55:57.798Z,29.506626,-109.83924,-99.934163,13.007882,193.01171,192.69696,128.06364,149.0660946,301.3070435
2009-09-15T15:56:00.930Z,34.645839,-95.61661,-89.125309,11.25807,180.7996,182.55548,118.30473,131.1968024,282.862171
2009-09-15T15:56:04.062Z,31.871843,-91.148303,-81.504974,13.870227,179.57539,188.71207,118.65643,123.0587548,286.2497414
2009-09-15T15:56:07.194Z,32.222251,-92.899553,-85.88355,20.226141,205.74143,191.25634,130.23245,128.1226283,309.6272188
2009-09-15T15:56:10.327Z,29.798655,-87.109324,-92.453829,23.647312,177.3743,182.22239,120.14358,129.2089014,281.2492161
2009-09-15T15:56:13.459Z,27.754657,-100.27697,-93.981111,13.421816,175.87758,175.95624,117.81481,138.0871648,275.2705051
2009-09-15T15:56:16.591Z,27.754664,-88.855241,-92.290703,13.10818,170.39033,166.88824,116.37854,128.7814121,265.3837105
2009-09-15T15:56:19.723Z,27.46267,-82.96268,-90.417405,16.593826,178.13055,175.70589,126.26978,123.8283831,280.2625733
2009-09-15T15:56:22.855Z,27.345876,-78.587776,-99.567842,16.551953,189.29195,185.08992,125.29769,127.9209164,292.897989
2009-09-15T15:56:25.987Z,31.725896,-79.335779,-90.190504,23.352956,185.06753,172.86468,118.08289,122.3676975,279.420395
2009-09-15T15:56:29.119Z,29.681897,-83.479138,-90.50763,21.393069,166.23525,173.99732,120.39951,124.9722408,269.0822694
2009-09-15T15:56:32.251Z,27.667097,-94.419877,-99.751875,6.6933315,169.56876,171.00642,117.8764,137.5149098,268.1261004
2009-09-15T15:56:35.383Z,25.477095,-80.860947,-98.230096,15.133571,171.4683,174.2279,124.74606,128.1275516,274.4418309
2009-09-15T15:56:38.515Z,27.404309,-91.520091,-105.81378,8.5336368,168.83723,169.3566,115.76357,140.1617139,265.6856645
2009-09-15T15:56:41.647Z,29.711129,-95.142501,-100.56596,10.376067,195.69127,179.77893,123.49438,138.8282053,293.0296891
2009-09-15T15:56:44.780Z,29.944737,-96.06027,-95.219399,19.586021,190.8427,193.96229,134.14205,136.667193,303.3750083
2009-09-15T15:56:47.912Z,31.959554,-92.655894,-96.627169,16.779363,188.62796,192.45178,129.85766,134.9202413,299.134095
2009-09-15T15:56:51.044Z,32.047162,-91.402998,-105.11328,9.6832734,200.24117,190.88562,135.52921,139.6319285,308.061703
2009-09-15T15:56:54.176Z,29.448356,-91.756746,-104.63092,14.623619,194.86416,190.87956,139.56379,139.9313406,306.4067538
2009-09-15T15:56:57.308Z,29.360762,-85.737858,-101.5342,5.1760315,171.40532,177.47717,123.12878,132.9923508,275.7510219
2009-09-15T15:57:00.440Z,29.419169,-86.304107,-97.125059,10.109349,195.23997,192.88443,125.34199,130.3221965,301.7178544
2009-09-15T15:57:03.572Z,30.441182,-98.112183,-95.569177,17.758739,199.72512,194.82657,136.97083,138.111697,310.8191182
2009-09-15T15:57:06.704Z,28.280376,-92.828708,-104.79844,4.520118,185.89354,189.45737,134.10907,140.0725295,297.3814821
2009-09-15T15:57:09.836Z,31.375603,-95.653725,-94.78268,16.79727,195.83668,180.26065,131.209,135.7038681,296.7519315
2009-09-15T15:57:12.968Z,30.966808,-88.802315,-92.849134,14.125722,161.64418,173.53871,118.21092,129.253042,264.9874457
2009-09-15T15:57:16.100Z,29.419204,-100.97179,-91.358452,8.4677556,174.93488,175.45953,120.74341,136.4308323,275.6215339
2009-09-15T15:57:19.233Z,32.339232,-110.73401,-90.00048,5.6780868,194.84603,202.78667,131.08024,142.8087814,310.2731672
2009-09-15T15:57:22.365Z,29.769621,-100.82501,-99.987957,9.8080766,200.96178,206.28598,132.33087,142.335774,316.9400601
2009-09-15T15:57:25.497Z,28.017615,-107.0076,-105.0755,-1.2604902,191.72478,192.6532,137.75846,149.9769182,304.7146863
2009-09-15T15:57:28.629Z,30.850044,-120.01436,-88.740516,12.580344,196.29581,189.84562,139.36609,149.788487,306.588179
2009-09-15T15:57:31.761Z,29.711242,-99.474206,-100.33596,18.297365,214.32337,215.0387,153.90289,142.4682986,340.3854418
2009-09-15T15:57:34.893Z,30.616303,-104.99242,-106.59396,15.110852,207.27779,207.02667,149.30841,150.3795811,328.8116872
2009-09-15T15:57:38.025Z,30.236558,-98.514388,-94.191015,29.086399,205.07876,200.60249,138.01679,139.3666049,318.3508931
2009-09-15T15:57:41.157Z,30.178018,-115.0048,-96.37083,20.20343,182.5006,184.07379,127.55998,151.3988754,288.8964826
2009-09-15T15:57:44.289Z,29.798279,-108.34879,-96.752015,18.096015,193.15603,184.7001,129.53262,146.382644,296.9883474
2009-09-15T15:57:47.421Z,29.681339,-104.3813,-94.472598,19.214713,186.99026,182.8954,124.68779,142.0905794,289.7639205
2009-09-15T15:57:50.553Z,31.228766,-106.35557,-92.754753,16.733394,168.12218,171.50401,117.31442,142.1089651,267.2851773
2009-09-15T15:57:53.685Z,29.097074,-112.03574,-101.40302,10.683521,178.75825,173.73826,129.48807,151.4883399,280.9032844
2009-09-15T15:57:56.818Z,28.62975,-106.27301,-97.847939,22.467376,193.82158,186.33894,136.07162,146.1949206,301.3378357
2009-09-15T15:57:59.950Z,30.264757,-108.04104,-99.082169,21.144385,204.90503,193.26881,146.35228,148.1122127,317.4238398
2009-09-15T15:58:03.082Z,31.63696,-110.3271,-102.80475,17.58051,203.95209,195.46167,144.19974,151.8221326,317.1675968
2009-09-15T15:58:06.214Z,30.410467,-108.87814,-106.75629,17.081749,207.1623,195.08464,145.5609,153.437743,319.6282386
2009-09-15T15:58:09.346Z,30.994293,-106.079,-102.59054,21.896026,208.95584,194.06218,140.50806,149.1878316,317.9075144
2009-09-15T15:58:12.478Z,28.599874,-104.39594,-107.2098,17.678177,206.37519,198.31793,151.97984,150.6816892,324.065722
2009-09-15T15:58:15.610Z,29.680078,-109.54181,-111.23551,17.333224,200.64916,189.45083,144.23644,157.0770113,311.3773483
2009-09-15T15:58:18.742Z,27.898849,-96.205267,-99.21451,21.389892,199.03371,197.76572,145.25845,139.8445561,315.9520771
2009-09-15T15:58:21.874Z,28.161498,-94.157604,-104.66867,11.994004,199.26597,197.77606,142.51691,141.2977035,314.8545162
2009-09-15T15:58:25.006Z,30.905966,-93.853949,-99.036798,11.735886,195.43686,193.08117,130.5045,136.9473699,304.150175
2009-09-15T15:58:28.138Z,29.621118,-87.592043,-88.062695,21.29607,206.25493,200.89572,129.53081,126.0195495,315.7188895
2009-09-15T15:58:31.271Z,31.197652,-93.800984,-92.308915,17.327467,195.66457,184.89551,124.77019,132.7396003,296.7129486
2009-09-15T15:58:34.403Z,28.628125,-91.105827,-90.641978,21.07607,189.47284,185.47756,126.31953,130.2322564,293.6979844
2009-09-15T15:58:37.535Z,30.584211,-96.320804,-97.248023,16.590842,205.50229,195.29825,132.11897,137.8772327,312.7747111
2009-09-15T15:58:40.667Z,30.438079,-97.396579,-100.79038,16.177309,206.57679,191.8392,133.29927,141.0903952,311.8412163
2009-09-15T15:58:43.799Z,29.474435,-99.62422,-101.8529,15.219523,209.16168,196.6671,125.37701,143.2851434,313.2825422
2009-09-15T15:58:46.931Z,28.160433,-97.068397,-102.25116,15.498398,202.22147,196.34345,127.14355,141.8371381,309.2082722
2009-09-15T15:58:50.063Z,27.751544,-105.49577,-108.50592,12.073348,175.99542,192.84943,121.52224,151.8178445,287.9808072
2009-09-15T15:58:53.195Z,26.320776,-89.674066,-86.449188,20.76398,180.27434,181.93325,125.69541,126.2776429,285.3031392
2009-09-15T15:58:56.327Z,26.846191,-81.031322,-72.203414,32.42366,198.60795,190.43732,130.06796,113.2726881,304.3503982
2009-09-15T15:58:59.459Z,29.590523,-94.705513,-100.35022,15.231445,202.67175,188.52139,126.63997,138.8210998,304.3909242
2009-09-15T15:59:02.591Z,28.802084,-95.578228,-100.42416,12.196551,217.23952,196.92981,134.62005,139.1724306,322.6405383
2009-09-15T15:59:05.724Z,30.086578,-101.89209,-94.241142,14.671548,203.45844,196.75114,133.23986,139.5659169,312.8245646
2009-09-15T15:59:08.856Z,27.66317,-108.94714,-96.017173,10.163358,199.65806,198.37268,140.38155,145.5749658,314.5187446
2009-09-15T15:59:11.988Z,28.509718,-103.94445,-88.651884,17.03442,188.32638,196.23347,132.99944,137.6727158,302.7593949
2009-09-15T15:59:15.120Z,28.597448,-91.941718,-86.588784,16.914377,194.15939,193.60054,143.24728,127.4244607,309.3522604
2009-09-15T15:59:18.252Z,30.93328,-94.30779,-88.055149,11.829221,215.0206,212.72049,137.42393,129.5669672,332.2186055
2009-09-15T15:59:21.384Z,28.539341,-90.423589,-78.824208,19.094489,188.87683,193.41996,130.7383,121.4672002,300.2969213
2009-09-15T15:59:24.516Z,25.561451,-91.298522,-91.440497,14.232259,187.7177,193.74119,126.11504,129.9974685,297.789501
2009-09-15T15:59:27.648Z,28.014089,-87.161881,-85.154242,18.005763,201.61993,193.63606,127.89061,123.1772947,307.4110083
2009-09-15T15:59:30.780Z,29.09451,-93.316222,-89.550102,18.512844,205.90951,191.65384,130.29141,130.6516875,310.0093099
2009-09-15T15:59:33.912Z,28.277143,-95.665814,-83.792537,20.946455,185.4211,189.816,129.26998,128.8871258,295.1640661
2009-09-15T15:59:37.044Z,27.751739,-95.600019,-80.518566,18.657494,189.19207,189.39888,124.58363,126.3752554,295.273866
2009-09-15T15:59:40.176Z,27.868666,-94.197897,-87.11179,14.355181,202.25256,206.07406,134.60458,129.1037528,318.5765358
2009-09-15T15:59:43.309Z,28.773921,-95.792196,-86.049695,14.694822,213.15344,194.03035,134.40558,129.6018234,318.0362018
2009-09-15T15:59:46.441Z,28.890855,-94.759237,-82.688201,18.015928,183.93894,187.64713,128.24326,127.0481218,292.3889751
2009-09-15T15:59:49.573Z,26.993157,-85.63118,-67.781916,22.434013,184.2452,189.03701,124.6773,111.4915784,291.9344344
2009-09-15T15:59:52.705Z,26.350942,-90.461015,-84.101639,14.153408,195.48914,186.89367,129.012,124.3245747,299.6487008
2009-09-15T15:59:55.837Z,28.774496,-104.48761,-95.22536,7.1948887,214.52518,200.31628,139.8454,141.553157,325.1221321
2009-09-15T15:59:58.969Z,27.75271,-87.849423,-84.210715,16.581172,185.20669,193.63955,133.41575,122.8165335,299.328508
2009-09-15T16:00:02.101Z,24.59945,-91.036532,-99.048088,5.2013645,177.61068,190.49891,135.66362,134.6299673,293.666488
2009-09-15T16:00:05.233Z,27.5778,-103.74763,-100.06918,3.5923834,194.82071,185.5536,128.92575,144.1884764,298.3405714
2009-09-15T16:00:08.365Z,27.636335,-90.891312,-85.677362,19.508553,199.66442,189.88705,129.19689,126.4216144,304.3268124
2009-09-15T16:00:11.497Z,27.870062,-105.21814,-104.97383,11.235874,206.1597,200.15033,139.38174,149.0523627,319.3575519
2009-09-15T16:00:14.629Z,28.13299,-104.16451,-93.126269,8.5092192,189.94276,188.77886,131.20786,139.9826915,298.2133675
2009-09-15T16:00:17.762Z,26.965175,-92.451171,-85.508525,8.0930736,184.51684,184.96715,128.15607,126.1920152,291.0039331
2009-09-15T16:00:20.894Z,25.563756,-85.728179,-83.7854,9.0553157,182.46709,185.26308,127.58721,120.2136127,289.6465845
2009-09-15T16:00:24.026Z,26.790249,-90.933213,-86.262322,11.186491,200.95022,191.29255,135.36273,125.8378918,308.7019587
2009-09-15T16:00:27.158Z,28.863535,-91.034304,-85.93884,15.504307,197.36931,185.32006,126.60681,126.1471849,298.8769872
2009-09-15T16:00:30.290Z,29.593666,-110.36078,-104.97744,5.970662,188.52324,190.71094,131.31832,152.4316682,298.5903143
2009-09-15T16:00:33.422Z,25.564267,-103.78935,-90.853833,3.9521643,185.27709,191.8055,119.62561,137.9937236,292.2793809
2009-09-15T16:00:36.554Z,26.411191,-93.602002,-90.820118,9.2090544,187.36901,182.36109,123.45001,130.7456894,289.1411732
2009-09-15T16:00:39.686Z,26.294523,-86.616868,-79.874074,22.547003,205.71604,189.28402,132.11452,119.961314,309.1953682
2009-09-15T16:00:42.818Z,26.323854,-107.36395,-94.073591,18.650873,203.63291,198.73936,138.02352,143.9608049,316.2501973
2009-09-15T16:00:45.950Z,26.440787,-118.76487,-97.295169,9.2651855,191.0501,191.39187,127.61868,153.8092582,299.0276176
2009-09-15T16:00:49.082Z,25.74011,-106.99925,-96.498027,12.718977,174.76683,170.67123,124.38171,144.6460545,274.1220958
2009-09-15T16:00:52.215Z,27.57987,-95.763401,-87.513532,13.235369,177.56971,173.02855,122.09188,130.4010055,276.3626389
2009-09-15T16:00:55.347Z,26.908541,-102.37406,-87.595575,19.922703,175.73469,176.49926,124.9992,136.1996586,278.6744876
2009-09-15T16:00:58.479Z,27.405238,-113.44982,-100.28286,12.356226,208.13371,205.71651,138.61191,151.9216574,323.8088716
2009-09-15T16:01:01.611Z,29.770839,-104.23432,-83.196824,26.373305,204.1918,210.89102,134.88,135.9487264,323.050968
2009-09-15T16:01:04.743Z,28.544679,-101.78289,-88.492844,24.140041,203.04158,204.63908,139.44652,137.0163556,320.2317414
2009-09-15T16:01:07.875Z,28.866196,-102.4858,-94.296373,17.621232,172.64823,175.98261,120.46964,140.3768249,274.3906422
2009-09-15T16:01:11.007Z,26.50111,-99.67022,-90.058754,9.3433646,158.30188,161.98467,118.94582,134.6552279,255.8253831
2009-09-15T16:01:14.139Z,29.655272,-101.97238,-88.575502,1.505145,177.74145,162.76226,111.55417,135.0786856,265.5709118
2009-09-15T16:01:17.271Z,26.326447,-94.673317,-87.898254,2.5490745,162.77547,165.90891,117.00875,129.2116008,260.2165783
2009-09-15T16:01:20.403Z,26.764768,-91.377827,-89.34774,4.8555819,183.07058,176.80038,122.43923,127.8925431,282.4262323
2009-09-15T16:01:23.535Z,26.94027,-88.532556,-83.375698,13.729496,188.06091,181.34608,122.32449,122.3847194,288.4728539
2009-09-15T16:01:26.667Z,26.648513,-89.944815,-98.9421,5.4882401,181.50479,186.06659,125.69567,133.8272382,288.7285337
2009-09-15T16:01:29.800Z,24.808927,-92.138631,-87.911263,6.7832895,200.68387,193.18635,132.50329,127.5301161,308.4673457
2009-09-15T16:01:32.932Z,25.685321,-87.546074,-77.545346,11.452802,194.34608,198.52328,126.61706,117.5106907,305.3093045
2009-09-15T16:01:36.064Z,27.642309,-90.215382,-95.766565,8.2886567,213.00902,194.25343,128.10944,131.8284945,315.4667435
2009-09-15T16:01:39.196Z,25.59824,-84.940606,-92.547252,8.9524952,201.21638,212.87434,128.35317,125.9366808,319.8094002
2009-09-15T16:01:42.328Z,28.051759,-94.757806,-91.473718,6.5121173,207.23374,197.42938,121.66208,131.8669426,311.007789
2009-09-15T16:01:45.460Z,25.715599,-82.697091,-82.876578,4.8146961,179.21818,185.56641,117.60407,117.1772902,283.5220729
2009-09-15T16:01:48.592Z,23.058121,-85.612383,-99.238434,2.3347313,177.35949,174.05181,124.11775,131.0846973,277.7690356
2009-09-15T16:01:51.724Z,26.154228,-88.055976,-83.010825,6.4101194,188.69221,180.99992,116.762,121.1847416,286.354825
2009-09-15T16:01:54.856Z,26.738634,-90.476929,-91.740773,0.61877684,196.64985,193.68556,113.99515,128.8519577,298.6304638
2009-09-15T16:01:57.988Z,25.483014,-83.670126,-93.536142,2.8814817,198.20344,194.76628,126.58923,125.5308838,305.3577256
2009-09-15T16:02:01.120Z,27.148091,-88.9932,-90.528378,9.7387921,197.293,198.0729,122.67702,127.3185805,305.2983013
2009-09-15T16:02:04.253Z,28.462713,-95.542456,-80.585312,17.716579,196.55055,186.54343,125.70232,126.238784,298.7166605
2009-09-15T16:02:07.385Z,26.914997,-86.01609,-89.314374,3.570098,186.97223,192.04498,118.18297,124.0506781,292.9284956
2009-09-15T16:02:10.517Z,24.870707,-92.565183,-84.572636,-0.47368691,183.65792,186.95659,121.9827,125.3836841,289.0722699
2009-09-15T16:02:13.649Z,25.250677,-93.900289,-88.823003,5.0671526,189.40154,182.94473,121.10698,129.3540342,289.8424023
2009-09-15T16:02:16.781Z,24.316262,-92.346179,-93.778933,2.0540282,186.13573,190.7626,122.82908,131.6302552,293.4686737
2009-09-15T16:02:19.913Z,27.880015,-85.899729,-89.428656,7.8562514,197.24462,187.80879,121.38566,124.2496223,298.1812539
2009-09-15T16:02:23.045Z,25.9817,-89.859324,-93.353001,9.2445966,184.02155,183.18851,126.08331,129.903593,288.6502419
2009-09-15T16:02:26.177Z,27.968227,-97.768068,-90.58408,10.733349,187.35441,189.93877,124.62994,133.7134079,294.4673721
2009-09-15T16:02:29.309Z,24.258854,-98.939317,-105.43161,2.2407936,185.95866,188.00842,135.21151,144.6023305,297.0015853
2009-09-15T16:02:32.441Z,26.91724,-93.494814,-96.677364,7.3068936,208.39895,187.24611,123.2561,134.6892113,306.0772684
2009-09-15T16:02:35.573Z,29.049467,-87.547751,-86.07527,19.131139,184.93058,180.11439,120.4991,124.2560312,284.8869004
2009-09-15T16:02:38.706Z,26.069923,-85.75978,-87.319511,7.6574012,176.19104,177.18574,118.1564,122.6298196,276.4036973
2009-09-15T16:02:41.838Z,26.683222,-95.929979,-93.444103,2.5517728,177.9929,180.02911,114.36088,133.9435433,277.7955431
2009-09-15T16:02:44.970Z,25.22262,-94.266985,-96.183981,-0.039938222,193.84344,197.66786,125.26414,134.6759973,303.8732744
2009-09-15T16:02:48.102Z,25.310144,-93.389587,-84.955517,9.8389603,199.52001,197.86154,126.79072,126.632776,308.2747315
2009-09-15T16:02:51.234Z,27.646799,-102.71508,-99.635089,5.7088222,195.40399,185.79456,124.36217,143.2135792,296.931452
2009-09-15T16:02:54.366Z,26.157003,-95.979579,-94.499129,8.2899382,181.57805,191.84388,121.28287,134.9477234,290.661654
2009-09-15T16:02:57.498Z,25.368244,-95.327401,-81.281893,8.3878867,179.335,190.54095,121.59158,125.5564262,288.5332012
2009-09-15T16:03:00.630Z,26.653337,-98.935093,-93.456703,10.711506,211.71227,197.65581,130.03223,136.5175605,317.487457
2009-09-15T16:03:03.762Z,27.091361,-95.670739,-82.479389,17.633542,208.31121,193.69099,127.23211,127.5409021,311.6051502
2009-09-15T16:03:06.894Z,26.594697,-95.592509,-83.965153,10.192082,169.61236,184.19749,117.37994,127.6399359,276.5413501
2009-09-15T16:03:10.026Z,24.900475,-86.684212,-68.720275,18.878506,169.41097,167.77512,116.40798,112.2186562,265.3288251
2009-09-15T16:03:13.158Z,25.922674,-92.312066,-78.86931,8.7357861,164.97328,165.99552,110.83476,121.7300273,258.9498789
2009-09-15T16:03:16.291Z,29.047875,-99.742852,-80.171746,16.357209,191.38707,182.0623,125.83664,129.0104789,292.5928085
2009-09-15T16:03:19.423Z,27.266042,-94.531267,-83.718689,15.615338,197.0154,198.92459,128.0315,127.2352864,307.8605615
2009-09-15T16:03:22.555Z,28.638714,-107.06004,-85.263254,16.505319,217.5297,200.406,130.1323,137.8553597,323.1348801
2009-09-15T16:03:25.687Z,27.996015,-92.841944,-78.548447,20.788277,166.95852,178.43552,118.48765,123.3760007,271.5763344
2009-09-15T16:03:28.819Z,29.047388,-108.76056,-90.575709,3.8551363,181.01419,180.68336,115.54602,141.5898321,280.6483499
2009-09-15T16:03:31.951Z,25.892809,-103.6238,-88.902457,7.913894,176.41532,170.99126,121.6115,136.763184,274.1345164
2009-09-15T16:03:35.083Z,27.265468,-92.398719,-73.536033,22.91133,184.67255,168.97627,115.89184,120.291315,275.8402602
2009-09-15T16:03:38.215Z,27.411389,-89.616877,-77.771024,19.227451,177.19343,176.49347,118.22387,120.2048738,276.630331
2009-09-15T16:03:41.347Z,26.856332,-96.629176,-82.517952,14.973185,171.08562,178.55147,115.20715,127.9476703,272.8068991
2009-09-15T16:03:44.479Z,28.024517,-92.088861,-71.024583,13.918083,177.23509,170.84496,107.19812,117.1262684,268.4990026
2009-09-15T16:03:47.611Z,26.739276,-91.79803,-84.506629,11.453281,182.9271,182.87901,117.87439,125.2973515,284.25592
2009-09-15T16:03:50.744Z,29.484639,-100.66286,-79.384109,20.298985,192.90269,179.17255,119.7607,129.7955968,289.2349836
2009-09-15T16:03:53.876Z,27.702883,-100.60596,-93.376165,13.057471,183.81245,184.91299,122.92659,137.880981,288.2547089
2009-09-15T16:03:57.008Z,27.761181,-103.72352,-94.458486,10.421163,176.98466,175.46133,118.51219,140.6754236,275.9626558
2009-09-15T16:04:00.140Z,26.037864,-98.362643,-87.293618,12.163988,167.26849,164.91256,115.70029,132.0732671,261.8424284
2009-09-15T16:04:03.272Z,26.563473,-101.86941,-96.323586,6.3507806,165.39083,162.798,114.4289,140.3422329,258.7494707
2009-09-15T16:04:06.404Z,27.293526,-90.749876,-84.411857,11.618479,176.70483,166.52656,113.29405,124.4824913,267.9388622
2009-09-15T16:04:09.536Z,25.424198,-89.621411,-84.641324,16.415239,168.03564,164.19887,115.66465,124.3608102,261.86935
2009-09-15T16:04:12.668Z,30.768847,-90.506279,-86.03438,13.613182,169.74101,150.84626,100.58377,125.6129763,248.362033
2009-09-15T16:04:15.800Z,26.358086,-81.852837,-82.963466,11.711817,164.85882,170.29956,110.01974,117.1323622,261.3134399
2009-09-15T16:04:18.932Z,27.146012,-105.21364,-85.150014,4.390056,191.21783,192.02346,116.67686,135.4241763,295.0436533
2009-09-15T16:04:22.064Z,27.787876,-94.817459,-97.866716,3.8030994,215.94712,205.78353,122.72005,136.3184074,322.5526787
2009-09-15T16:04:25.197Z,27.319977,-86.156747,-93.226709,3.117686,167.08851,186.42776,106.6831,126.9800153,272.1307842
2009-09-15T16:04:28.329Z,25.36275,-88.63773,-90.645326,0.92523601,191.83063,196.43016,113.88075,126.7835887,297.2416922
2009-09-15T16:04:31.461Z,23.931254,-100.49128,-91.648998,0.72585949,191.64829,191.51947,122.19449,136.0094227,297.2209075
2009-09-15T16:04:34.593Z,23.638686,-81.499362,-80.143465,9.9849851,193.01799,184.27776,121.00622,114.7380535,293.0132123
2009-09-15T16:04:37.725Z,24.572567,-85.649711,-93.970948,3.5076719,186.88586,195.10697,124.8543,127.195581,297.6266968
2009-09-15T16:04:40.857Z,22.17758,-86.143077,-105.68542,-3.7260543,186.19977,186.88052,129.57664,136.396192,293.9128931
2009-09-15T16:04:43.989Z,25.009426,-89.847341,-89.796274,6.1478084,200.09727,197.35523,127.15947,127.175906,308.4761499
2009-09-15T16:04:47.121Z,25.24244,-100.20094,-91.981133,3.1568765,188.54629,187.82825,117.24345,136.0541182,290.8181245
2009-09-15T16:04:50.253Z,23.40237,-97.476091,-95.610158,-2.4764494,191.3596,193.72257,124.64614,136.5614273,299.4721871
2009-09-15T16:04:53.385Z,24.423744,-97.345368,-103.12884,-2.8277938,214.34221,196.13862,127.04986,141.8438392,317.103466
2009-09-15T16:04:56.517Z,27.488848,-94.601056,-99.562429,-1.5446964,177.2566,182.87951,110.92066,137.3478182,277.791667
2009-09-15T16:04:59.649Z,25.415284,-93.819468,-96.422442,-0.071218501,188.20351,192.09811,125.02788,134.5339547,296.5707602
2009-09-15T16:05:02.782Z,25.969413,-93.704295,-77.803994,10.324981,186.02584,181.29116,123.42872,122.2315901,287.587807
2009-09-15T16:05:05.914Z,29.559779,-93.325603,-88.714366,6.6635318,197.46444,182.29009,111.9204,128.9352922,291.115197
2009-09-15T16:05:09.046Z,24.362534,-87.277683,-94.4743,2.3318413,181.94804,196.26106,120.97368,128.6399036,293.6973343
2009-09-15T16:05:12.178Z,27.660834,-95.375304,-99.665269,9.9569746,210.31082,195.10455,122.89636,138.3067453,312.0896373
2009-09-15T16:05:15.310Z,25.470734,-85.804585,-88.42723,9.5214308,192.8543,195.75063,124.92528,123.5817926,301.8566146
2009-09-15T16:05:18.442Z,27.250867,-100.69358,-96.109138,5.0952986,195.4061,190.42436,124.32816,139.2915128,299.8374096
2009-09-15T16:05:21.574Z,25.469558,-92.251224,-95.279366,1.930235,184.22794,197.06365,119.07493,132.6354844,294.877695
2009-09-15T16:05:24.706Z,26.957701,-103.08287,-92.805031,-0.15721515,192.20196,191.21561,116.69054,138.7042775,295.1638275
2009-09-15T16:05:27.838Z,26.110565,-83.781979,-80.633374,6.5932694,187.46572,181.04505,115.14321,116.467301,284.9186991
2009-09-15T16:05:30.970Z,25.351034,-95.311038,-89.791685,-0.004651752,174.29574,183.04656,116.35576,130.9455638,278.2511653
2009-09-15T16:05:34.102Z,28.648779,-99.204515,-95.525095,1.5163562,178.10644,174.64416,107.81852,137.7275532,271.7486336
2009-09-15T16:05:37.235Z,28.035168,-98.423997,-90.437062,1.3222227,177.71726,179.50786,109.46625,133.6708407,275.2986673
2009-09-15T16:05:40.367Z,27.567522,-97.432109,-89.392255,6.8862906,188.48973,188.56595,117.53179,132.406239,291.3747029
2009-09-15T16:05:43.499Z,24.881705,-94.131496,-93.912445,3.0234282,188.98991,194.37253,129.45687,133.0016052,300.4279409
2009-09-15T16:05:46.631Z,26.136128,-80.451566,-85.573171,2.3409725,175.58419,166.68812,117.29309,117.47639,269.0212001
