,UT,N_ION,VX_ION,VY_ION,VZ,TX_ION,TY_ION,TZ_ION,VT_ION,TT_ION
6671,2009-09-15T16:51:14.679Z,20.316371,-76.402379,-52.633528,-10.281965,225.53444,214.44541,170.65594,93.34522265,354.9310741
6672,2009-09-15T16:51:17.811Z,20.608152,-84.567007,-53.851778,-6.7745944,227.99238,215.26012,164.78503,100.4862568,354.2196363
6673,2009-09-15T16:51:20.943Z,21.16246,-75.425031,-55.456516,-9.4815702,215.25193,208.14221,151.23315,94.09708094,335.4519915
6674,2009-09-15T16:51:24.075Z,21.104214,-84.194806,-55.255751,-10.739617,212.29962,207.93658,159.77817,101.2783429,337.3985975
6675,2009-09-15T16:51:27.207Z,21.862718,-78.778365,-54.077213,-12.312112,216.25159,207.79532,166.17238,96.3429492,342.8657245
6676,2009-09-15T16:51:30.340Z,21.541943,-81.001629,-49.960957,-9.8686176,213.76115,210.9063,163.78752,95.68046163,342.055037
6677,2009-09-15T16:51:33.472Z,22.358795,-84.020346,-43.386006,-13.639036,211.83617,201.37,175.74196,95.53945448,341.0420448
6678,2009-09-15T16:51:36.604Z,21.45462,-82.125897,-51.25838,-10.155602,210.80551,201.45088,168.7551,97.34074548,336.8971711
6679,2009-09-15T16:51:39.736Z,20.579605,-86.504052,-64.273836,-9.9330346,235.00706,225.23987,173.20983,108.225423,368.7315589
6680,2009-09-15T16:51:42.868Z,22.504937,-93.947009,-53.16128,-14.550567,232.66942,226.37231,169.53911,108.921445,366.2280595
6681,2009-09-15T16:51:46.000Z,20.521443,-92.00908,-50.408752,-10.584242,238.40161,229.97358,184.84338,105.4454326,379.3286837
6682,2009-09-15T16:51:49.132Z,20.288166,-89.279949,-48.777468,-8.2810089,237.98295,230.86217,177.71609,102.0721597,376.1864361
6683,2009-09-15T16:51:52.264Z,22.767766,-86.986067,-50.032281,-12.209797,227.16499,214.81945,162.78751,101.0884966,352.4926981
6684,2009-09-15T16:51:55.396Z,23.030404,-98.106352,-51.336994,-15.73987,227.8538,226.20944,169.25354,111.8395581,362.9529249
6685,2009-09-15T16:51:58.528Z,23.730607,-88.376152,-43.028061,-12.779822,229.74592,215.37218,184.61379,99.12155228,365.0350875
6686,2009-09-15T16:52:01.660Z,21.630388,-81.516118,-37.940393,-5.4338691,223.51662,213.13089,185.57181,90.07706616,360.3073027
6687,2009-09-15T16:52:04.793Z,20.463633,-76.400664,-46.161071,-9.3590425,225.27501,211.38616,177.23916,89.75242399,356.1553855
6688,2009-09-15T16:52:07.925Z,21.047148,-77.271736,-49.098552,-8.3389883,223.48338,213.7147,173.26657,91.93001533,354.4574705
6689,2009-09-15T16:52:11.057Z,20.959724,-79.205391,-53.000175,-8.2472048,226.33988,218.62748,170.8672,95.65839692,358.0828344
6690,2009-09-15T16:52:14.189Z,23.818633,-74.567225,-50.04356,-7.5083487,205.63446,198.81704,157.17346,90.11661468,326.369795
6691,2009-09-15T16:52:17.321Z,23.731223,-84.787613,-53.352556,-10.117037,205.61118,197.17089,149.96208,100.6865879,321.9331338
6692,2009-09-15T16:52:20.453Z,24.664825,-86.112551,-50.587313,-9.7188062,209.63065,195.21193,154.26474,100.3439229,325.3464569
6693,2009-09-15T16:52:23.585Z,25.277543,-78.194458,-59.821032,-22.55914,204.03199,186.69566,149.36687,101.0041778,314.3163761
6694,2009-09-15T16:52:26.717Z,21.2519,-85.188892,-65.495647,-21.303343,232.58258,223.71832,165.38222,109.5475217,362.6235264
6695,2009-09-15T16:52:29.849Z,23.614944,-85.71443,-58.385961,-17.281762,213.11468,203.32037,147.39926,105.140588,329.3684586
6696,2009-09-15T16:52:32.981Z,21.281254,-90.002013,-63.73539,-20.696846,223.6871,220.19595,161.04995,112.2092764,352.787842
6697,2009-09-15T16:52:36.113Z,19.968585,-89.451638,-67.256083,-19.087526,257.50554,239.48583,182.05716,113.5310966,395.9891102
6698,2009-09-15T16:52:39.245Z,18.86011,-95.761284,-64.780397,-21.089085,260.20963,251.11067,182.57568,117.5222228,405.0919637
6699,2009-09-15T16:52:42.378Z,20.698092,-94.549136,-65.40845,-20.362766,247.17749,235.50717,175.26758,116.7580691,383.7695445
6700,2009-09-15T16:52:45.510Z,20.289777,-92.845455,-66.993171,-15.838791,250.9924,241.40359,170.89409,115.5821387,387.9145114
6701,2009-09-15T16:52:48.642Z,20.377403,-89.019962,-58.730008,-11.303626,246.40647,239.1101,173.02783,107.2452304,384.4846139
6702,2009-09-15T16:52:51.774Z,20.173294,-84.269018,-54.734503,-3.0845399,264.24883,249.80907,186.31557,100.5318238,408.5896563
6703,2009-09-15T16:52:54.906Z,19.735797,-83.090855,-52.182127,10.193297,245.46152,234.96251,169.00495,98.64566826,379.501531
6704,2009-09-15T16:52:58.038Z,21.778046,-84.166824,-54.096762,-3.3387675,225.12389,210.40732,147.31675,100.1082479,341.5468211
6705,2009-09-15T16:53:01.170Z,23.003455,-106.60585,-49.980346,-5.9123724,218.20119,210.76831,146.87223,117.8889239,337.0556212
6706,2009-09-15T16:53:04.302Z,21.048925,-100.71156,-37.201602,12.475593,207.92418,204.73948,154.32273,108.0852346,330.1003246
6707,2009-09-15T16:53:07.434Z,21.253251,-97.974423,-28.178131,15.984852,215.92128,211.4793,149.9201,103.1916185,337.3744653
6708,2009-09-15T16:53:10.566Z,20.55318,-93.361589,-29.05537,7.4274552,232.41118,221.74443,158.73205,98.06002201,358.3035201
6709,2009-09-15T16:53:13.698Z,21.661908,-93.216003,-26.993563,9.4828347,222.26708,209.44136,159.43534,97.50794743,344.5111983
6710,2009-09-15T16:53:16.831Z,24.433594,-84.704019,-30.744351,12.763161,211.0919,195.50417,158.12004,91.01035233,328.3041544
6711,2009-09-15T16:53:19.963Z,21.720482,-91.669928,-40.20297,10.986358,228.10115,219.91027,186.94563,100.6993275,367.8849413
6712,2009-09-15T16:53:23.095Z,22.304088,-108.04229,-42.714463,2.268833,233.49955,231.07634,182.44613,116.2015894,375.7724113
6713,2009-09-15T16:53:26.227Z,21.399781,-108.25457,-38.469448,-0.90522315,220.54909,218.96233,185.70354,114.890251,362.038959
6714,2009-09-15T16:53:29.359Z,20.728867,-117.51033,-53.597683,-15.36856,244.33914,230.36967,176.71223,130.0676052,379.472018
6715,2009-09-15T16:53:32.491Z,20.349695,-125.1902,-41.967447,-4.7305839,269.62882,255.77199,190.56351,132.1220315,417.6523229
6716,2009-09-15T16:53:35.623Z,23.79249,-105.71394,-34.556264,-18.625173,208.41334,196.9495,157.24285,112.7673249,327.0329337
6717,2009-09-15T16:53:38.755Z,26.097475,-93.48786,-40.002116,-25.231268,188.81057,177.70166,147.57676,104.7700632,298.339088
6718,2009-09-15T16:53:41.887Z,27.731445,-101.17547,-48.492861,-31.254395,200.0147,192.15819,147.69364,116.468324,314.2356783
6719,2009-09-15T16:53:45.019Z,26.06857,-108.24195,-60.9752,-38.995487,194.41279,197.98977,158.39536,130.2111468,319.5080156
6720,2009-09-15T16:53:48.151Z,28.75289,-98.27493,-53.517358,-30.61723,213.26691,190.88668,154.15712,116.0150173,325.0921672
6721,2009-09-15T16:53:51.283Z,25.339434,-98.09171,-59.3903,-38.206427,219.68324,219.06601,163.99339,120.8673751,350.9194703
6722,2009-09-15T16:53:54.416Z,24.872744,-86.002656,-54.712988,-11.328109,250.50718,236.055,188.32477,102.5587341,392.3544689
6723,2009-09-15T16:53:57.548Z,20.467237,-83.829276,-60.014469,1.2728701,277.06074,268.67505,201.39044,103.1053064,435.3240695
6724,2009-09-15T16:54:00.680Z,20.992522,-90.474575,-56.066325,17.585325,285.80624,271.00781,181.95604,107.8810696,433.8645415
6725,2009-09-15T16:54:03.812Z,23.297588,-84.068353,-42.725356,18.202862,252.58707,253.73985,173.23617,96.04315804,397.7372374
6726,2009-09-15T16:54:06.944Z,25.369263,-87.924383,-35.118979,18.086209,239.09971,223.66639,163.78576,96.39061556,366.0889243
6727,2009-09-15T16:54:10.076Z,25.019269,-93.73801,-31.818368,10.285382,229.78907,219.85526,161.75976,99.52392749,356.7990639
6728,2009-09-15T16:54:13.208Z,24.640097,-92.307978,-31.270252,3.7238367,232.38349,215.18442,158.48992,97.53183287,354.154593
6729,2009-09-15T16:54:16.340Z,24.115032,-91.727164,-39.28278,-11.885709,229.77204,217.50961,165.20364,100.490196,356.928373
6730,2009-09-15T16:54:19.472Z,21.926847,-89.398285,-49.279309,-11.097089,216.9212,212.16961,150.98867,102.6822723,338.9223051
6731,2009-09-15T16:54:22.604Z,26.507734,-100.54963,-83.172481,-22.73765,187.25593,189.81876,135.72636,132.4571267,299.1949026
6732,2009-09-15T16:54:25.736Z,28.98785,-97.789106,-81.578257,-12.43303,193.7686,191.79131,136.37441,127.9542946,304.8411991
6733,2009-09-15T16:54:28.869Z,21.4309,-100.35138,-82.99774,-9.7989551,251.57509,242.40951,170.86085,130.594961,388.903364
6734,2009-09-15T16:54:32.001Z,22.714733,-103.33024,-90.82841,-11.258846,227.67437,227.17062,158.42114,138.0351411,358.5238722
6735,2009-09-15T16:54:35.133Z,20.584793,-105.77226,-92.310219,0.94373726,237.8147,245.64753,168.39292,140.3917311,381.1229671
6736,2009-09-15T16:54:38.265Z,20.322216,-106.8278,-106.34935,3.3110506,237.58287,247.20446,169.20748,150.7757479,382.343872
6737,2009-09-15T16:54:41.397Z,21.080857,-120.23825,-107.57195,-2.2525211,249.22952,255.24859,162.8561,161.3506586,392.1597961
6738,2009-09-15T16:54:44.529Z,20.905813,-103.11548,-91.839711,4.6359759,255.33741,251.59205,167.18854,138.1623212,395.5347778
6739,2009-09-15T16:54:47.661Z,21.11008,-98.060677,-95.845621,8.1892302,231.28986,239.73042,161.68474,137.3657269,370.2804731
6740,2009-09-15T16:54:50.793Z,20.759967,-108.41155,-104.64646,6.3605691,236.78751,250.44986,163.02329,150.812475,381.2742456
6741,2009-09-15T16:54:53.925Z,20.6141,-116.36791,-99.12374,7.702438,257.36573,242.36008,169.46797,153.0566361,392.0394371
6742,2009-09-15T16:54:57.057Z,21.460279,-104.27443,-92.913213,12.504407,245.62671,249.87382,165.7811,140.2226162,387.6245344
6743,2009-09-15T16:55:00.189Z,20.701678,-129.7361,-109.47106,1.9052455,255.16741,257.28326,175.80675,169.7615934,402.75687
6744,2009-09-15T16:55:03.321Z,21.518681,-117.78854,-95.274751,10.156949,265.43342,253.81219,186.96735,151.8373536,412.1071684
6745,2009-09-15T16:55:06.454Z,22.306507,-96.990252,-89.876044,13.990905,249.81977,255.32782,170.14106,132.9682582,395.6642433
6746,2009-09-15T16:55:09.586Z,21.168592,-92.281953,-89.387928,10.472781,261.25793,251.51687,171.58195,128.9024424,401.1942266
6747,2009-09-15T16:55:12.718Z,21.810527,-112.75805,-112.95807,6.4037994,253.43834,260.89444,170.16167,159.7338789,401.5618196
6748,2009-09-15T16:55:15.850Z,21.489592,-110.97285,-106.28139,16.289968,249.41698,248.90862,173.02004,154.518835,392.5560664
6749,2009-09-15T16:55:18.982Z,19.884824,-106.10382,-100.78051,3.1606894,220.83056,237.53085,155.99918,146.3718613,359.8927411
6750,2009-09-15T16:55:22.114Z,18.601011,-108.86431,-93.29216,-0.25976615,223.94082,227.01851,164.2332,143.3699152,358.6912861
6751,2009-09-15T16:55:25.246Z,19.797332,-110.6756,-99.380336,1.845075,246.45655,234.50972,174.24668,148.7580046,382.227086
6752,2009-09-15T16:55:28.378Z,23.7364,-95.007294,-82.750478,12.479937,250.01926,246.15965,159.97675,126.6087531,385.612194
6753,2009-09-15T16:55:31.510Z,22.335871,-102.52623,-95.811187,10.568178,244.25029,248.25845,160.42266,140.7234798,383.4395546
6754,2009-09-15T16:55:34.642Z,21.664797,-110.56415,-105.64648,7.3883418,234.17186,239.59138,153.69955,153.101919,368.597397
6755,2009-09-15T16:55:37.774Z,20.118375,-119.49407,-110.40104,5.5250691,219.48163,230.08974,152.98071,162.7812913,352.8690579
6756,2009-09-15T16:55:40.907Z,20.935387,-97.582094,-87.786299,8.8764051,250.83907,243.49745,158.42802,131.5579337,383.8107408
6757,2009-09-15T16:55:44.039Z,22.365145,-109.64837,-94.155272,16.474259,245.90267,230.00442,154.55526,145.4626464,370.4827725
6758,2009-09-15T16:55:47.171Z,22.131743,-108.13496,-99.962339,14.485243,238.40551,236.12859,154.65508,147.9711494,369.4754281
6759,2009-09-15T16:55:50.303Z,22.044229,-103.3046,-98.623974,7.6623151,227.05431,233.50498,158.8273,143.0288072,362.3594163
6760,2009-09-15T16:55:53.435Z,21.54822,-109.79416,-102.56993,2.5026033,223.15634,230.53454,160.63388,150.2717909,358.8149518
6761,2009-09-15T16:55:56.567Z,23.444839,-109.04479,-86.768357,1.4992186,243.0232,228.86081,153.15719,139.3619807,367.2800988
6762,2009-09-15T16:55:59.699Z,23.32815,-102.66806,-82.327679,11.445893,240.97761,236.46705,159.08352,132.0968801,373.2217043
6763,2009-09-15T16:56:02.831Z,23.765753,-108.58909,-92.953004,1.6012264,240.56214,232.25974,159.83048,142.9489956,370.6217915
6764,2009-09-15T16:56:05.963Z,22.831976,-108.30684,-92.579688,3.6681261,226.77215,231.39465,157.71103,142.5300858,360.3357615
6765,2009-09-15T16:56:09.095Z,22.773551,-114.49549,-87.181844,2.7229669,232.31021,242.91161,151.87926,143.9350746,368.837896
6766,2009-09-15T16:56:12.227Z,23.036084,-100.19026,-82.081919,9.741912,257.89031,246.78726,164.88861,129.8862367,393.1915785
6767,2009-09-15T16:56:15.359Z,22.510809,-94.33156,-104.94415,9.0261065,239.04524,250.59946,171.36116,141.3972716,386.4031098
6768,2009-09-15T16:56:18.492Z,22.335672,-117.33608,-116.57147,4.835118,232.55017,243.32581,160.574,165.4691562,372.9222987
6769,2009-09-15T16:56:21.624Z,20.964249,-120.89731,-100.85369,1.5656545,240.49964,247.16014,159.71787,157.4486508,380.0500094
6770,2009-09-15T16:56:24.756Z,22.16047,-96.689237,-80.374977,7.2191869,263.44633,238.57408,164.67146,125.9407088,391.711948
6771,2009-09-15T16:56:27.888Z,21.635204,-89.074897,-89.499483,4.5122022,237.49556,245.86437,159.46429,126.352106,377.2032466
6772,2009-09-15T16:56:31.020Z,20.030373,-91.952459,-98.027533,0.71856881,235.42955,248.66988,162.13486,134.4067271,378.8819012
6773,2009-09-15T16:56:34.152Z,20.818102,-107.42667,-114.62852,-2.9093071,250.38759,242.63273,164.68162,157.1262266,385.5964508
6774,2009-09-15T16:56:37.284Z,19.942719,-112.18657,-100.362,0.32478875,250.06482,249.72757,168.79805,150.5272833,391.649148
6775,2009-09-15T16:56:40.416Z,22.539434,-117.2486,-93.196224,4.7993649,261.8961,260.46589,160.5585,149.8526085,402.7543656
6776,2009-09-15T16:56:43.548Z,21.809935,-111.46226,-93.430681,2.5940441,246.47181,250.61146,157.7616,145.4642795,385.2832457
6777,2009-09-15T16:56:46.680Z,20.963732,-117.42153,-109.63748,1.6472948,236.34717,235.4945,152.95789,160.6577303,367.033732
6778,2009-09-15T16:56:49.812Z,21.138729,-104.3586,-80.753232,-0.23064268,216.12271,228.92369,143.9732,131.9539885,346.184003
6779,2009-09-15T16:56:52.945Z,20.642659,-93.28616,-83.705418,3.2625642,241.66983,229.98168,157.15635,125.3776255,368.7736409
6780,2009-09-15T16:56:56.077Z,21.751314,-98.434268,-94.95329,7.3469698,240.50796,234.07691,156.9695,136.9649969,370.5070884
6781,2009-09-15T16:56:59.209Z,21.72207,-109.6327,-107.63622,8.1546233,233.99074,234.90335,156.87705,153.8550703,366.7992081
6782,2009-09-15T16:57:02.341Z,20.729997,-112.186,-105.62308,0.9299517,229.77058,245.08104,154.53058,154.0869833,369.7822816
6783,2009-09-15T16:57:05.473Z,19.708756,-107.84221,-96.838817,4.0878008,236.63471,237.04938,155.90487,144.9979615,369.4519225
6784,2009-09-15T16:57:08.605Z,21.430106,-109.89501,-99.73002,10.441702,242.08797,231.4555,165.78712,148.7683409,373.7159387
6785,2009-09-15T16:57:11.737Z,23.180622,-97.924631,-75.895239,14.052083,241.18401,237.65708,165.43596,124.6867342,376.8549737
6786,2009-09-15T16:57:14.869Z,22.917963,-87.429918,-79.976367,18.092522,250.91657,233.78979,171.67523,119.864712,383.5220666
6787,2009-09-15T16:57:18.001Z,21.86755,-99.745334,-105.95655,6.0470305,236.54353,236.54509,175.75763,145.6450779,377.8851223
6788,2009-09-15T16:57:21.133Z,23.559698,-122.77834,-91.606714,8.1571704,209.73938,235.94198,150.96937,153.4042055,349.9299589
6789,2009-09-15T16:57:24.265Z,21.692361,-110.59408,-67.358679,15.525145,237.84311,220.54049,157.74087,130.4196009,360.6794072
6790,2009-09-15T16:57:27.397Z,22.830155,-106.8123,-80.028842,13.04083,239.42258,225.15561,162.26762,134.1027451,366.5364934
6791,2009-09-15T16:57:30.530Z,23.151018,-125.84544,-97.095917,6.4745193,229.77751,227.67503,158.26942,159.0805182,360.115027
6792,2009-09-15T16:57:33.662Z,22.538259,-112.30514,-61.638305,14.493017,230.21136,218.78226,153.29563,128.9254539,352.6506738
6793,2009-09-15T16:57:36.794Z,23.296756,-90.5699,-62.62949,19.534797,231.00812,222.48832,152.46241,111.8345568,355.1205295
6794,2009-09-15T16:57:39.926Z,22.85905,-101.1314,-76.523924,9.3792356,237.21489,245.92961,154.40366,127.1669811,374.9570206
6795,2009-09-15T16:57:43.058Z,23.209251,-114.09714,-87.564013,11.402304,244.20168,243.39827,156.60927,144.2762152,378.6867331
6796,2009-09-15T16:57:46.190Z,22.859233,-105.80092,-91.221936,18.21467,251.10492,251.02531,165.00538,140.8795602,391.5279844
6797,2009-09-15T16:57:49.322Z,23.151084,-114.66323,-102.93825,10.873212,238.03003,251.34559,147.14574,154.4738372,376.1446126
6798,2009-09-15T16:57:52.454Z,21.604849,-128.17164,-85.286566,8.1716415,202.67132,217.60313,136.04108,154.170501,327.0075864
6799,2009-09-15T16:57:55.586Z,20.379535,-111.22847,-82.420723,12.238839,229.03756,216.85715,155.03992,138.9774705,351.457827
6800,2009-09-15T16:57:58.718Z,20.788086,-111.37777,-87.772136,12.928757,219.14627,225.49587,149.45428,142.3942003,348.1523472
6801,2009-09-15T16:58:01.850Z,20.78817,-109.73441,-85.472598,9.2416878,261.0208,245.7675,172.08041,139.400913,397.6747284
6802,2009-09-15T16:58:04.983Z,21.109195,-111.77522,-91.774701,18.882511,305.77175,300.19241,230.85364,145.8521332,486.7291333
6803,2009-09-15T16:58:08.115Z,21.050925,-110.95607,-93.011835,22.149314,298.8867,298.78476,240.89161,146.4685735,486.4507786
6804,2009-09-15T16:58:11.247Z,19.825588,-114.66883,-87.693123,19.451929,296.18388,303.08036,227.48462,145.661944,480.9696952
6805,2009-09-15T16:58:14.379Z,19.738137,-105.49129,-88.334454,1.8768707,207.04379,227.90106,149.30398,137.6041812,342.1954158
6806,2009-09-15T16:58:17.511Z,21.663894,-111.94107,-77.744143,10.33274,241.06851,225.43863,147.58935,136.6810903,361.5511287
6807,2009-09-15T16:58:20.643Z,19.242284,-106.45673,-84.546418,8.4199826,251.04302,248.58269,163.18374,136.2058305,389.1592022
6808,2009-09-15T16:58:23.775Z,18.629641,-111.0675,-93.399864,6.0641446,236.96717,231.26773,155.92905,145.2456471,365.9946328
6809,2009-09-15T16:58:26.907Z,19.213261,-120.62444,-86.717473,9.4104813,238.65507,233.58009,156.53731,148.8580962,368.8086635
6810,2009-09-15T16:58:30.039Z,20.584678,-109.1054,-73.232647,20.00485,247.77532,219.06363,158.28486,132.9180308,366.6545787
6811,2009-09-15T16:58:33.171Z,23.444161,-108.63003,-79.231828,20.297184,214.52286,217.61942,147.69569,135.9784603,339.3998914
6812,2009-09-15T16:58:36.303Z,22.510568,-111.78435,-88.594757,16.251023,217.10619,219.68221,144.64132,143.5578894,341.0520233
6813,2009-09-15T16:58:39.435Z,22.36477,-107.80108,-91.582246,16.281519,221.11555,217.86162,143.24868,142.3849307,341.8712568
6814,2009-09-15T16:58:42.568Z,21.2561,-99.538637,-78.671261,11.1254,248.44044,243.62054,157.8033,127.3612268,382.067404
6815,2009-09-15T16:58:45.700Z,22.131524,-107.69725,-75.685788,17.58633,233.83694,233.48972,151.22439,132.801789,363.4088331
6816,2009-09-15T16:58:48.832Z,21.431338,-114.08634,-80.13377,18.315398,212.29608,216.86138,150.01711,140.6149632,338.5315598
6817,2009-09-15T16:58:51.964Z,21.139643,-114.18113,-83.226701,17.817288,235.14426,235.64943,163.90441,142.4130259,371.0635154
6818,2009-09-15T16:58:55.096Z,22.598647,-129.86339,-89.293429,11.48702,235.56091,237.52954,158.69023,158.0182526,370.2591171
6819,2009-09-15T16:58:58.228Z,23.795053,-109.94743,-58.423769,12.375478,249.36189,242.48654,154.33634,125.1196492,380.5269768
6820,2009-09-15T16:59:01.360Z,23.15322,-102.48193,-64.02648,18.727184,241.25058,226.58203,156.09221,122.2810024,365.9317377
6821,2009-09-15T16:59:04.492Z,22.744812,-96.127719,-73.815363,17.469539,227.97691,238.33406,155.52765,122.4517495,364.6442726
6822,2009-09-15T16:59:07.624Z,23.240941,-114.46341,-82.096566,9.8609601,236.7709,240.82795,162.16057,141.2053714,374.6393079
6823,2009-09-15T16:59:10.756Z,23.036783,-118.92608,-82.111611,9.7012648,229.03811,232.37656,155.92791,144.8442049,361.6225029
6824,2009-09-15T16:59:13.888Z,22.394937,-120.33183,-80.108092,5.4444904,219.88429,224.23767,150.14311,144.6606311,348.1014035
6825,2009-09-15T16:59:17.021Z,19.739719,-108.62714,-70.697909,7.263063,222.74538,222.46209,162.27931,129.8106389,354.174336
6826,2009-09-15T16:59:20.153Z,21.257122,-124.47589,-77.115324,10.888017,224.70838,229.74141,157.29831,146.8317721,357.7956537
6827,2009-09-15T16:59:23.285Z,24.116657,-111.00006,-56.728803,10.13296,247.34164,231.87892,152.91666,125.067371,371.9263708
6828,2009-09-15T16:59:26.417Z,23.970726,-98.298747,-74.98278,12.480489,256.57662,238.61635,161.49689,124.2611104,385.811573
6829,2009-09-15T16:59:29.549Z,23.620539,-108.4604,-88.178189,10.247034,238.05749,244.2742,154.96566,140.1572442,374.64064
6830,2009-09-15T16:59:32.681Z,21.519605,-132.19039,-91.684991,11.977195,213.6214,228.64521,151.75129,161.3192176,347.7659969
6831,2009-09-15T16:59:35.813Z,19.506218,-119.68227,-80.741485,9.751643,229.33602,220.26243,161.69155,144.7001302,356.727775
6832,2009-09-15T16:59:38.945Z,21.928048,-109.21229,-70.74163,5.6416243,220.84566,215.10336,157.23984,130.2441186,346.0731546
6833,2009-09-15T16:59:42.077Z,21.052644,-106.12244,-75.288883,11.215592,228.19611,236.84308,155.67753,130.599302,363.8730582
6834,2009-09-15T16:59:45.209Z,23.503646,-113.56377,-71.343679,16.887376,263.41548,250.84907,154.08101,135.1733474,395.0366169
6835,2009-09-15T16:59:48.341Z,24.174725,-98.741369,-68.332531,16.942242,258.34062,255.17619,162.93551,121.2692554,397.9984225
6836,2009-09-15T16:59:51.473Z,23.270142,-105.97366,-78.366579,24.148666,238.00799,245.51047,159.24519,133.9958782,377.2031611
6837,2009-09-15T16:59:54.606Z,22.423923,-119.85084,-98.517489,20.910502,215.83205,220.35216,155.73659,156.5476559,345.5321023
6838,2009-09-15T16:59:57.738Z,21.811134,-121.34601,-85.402316,18.811049,214.11392,218.2395,154.4081,149.5736116,342.5129362
6839,2009-09-15T17:00:00.870Z,22.307139,-114.81825,-78.913742,21.955722,242.36941,229.96162,153.88054,141.0413519,367.8375975
6840,2009-09-15T17:00:04.002Z,21.986142,-110.84228,-75.818529,20.037361,241.4638,241.62504,155.6217,135.7790713,375.3738672
6841,2009-09-15T17:00:07.134Z,21.898572,-117.43923,-83.522447,20.377679,228.14221,231.40696,158.60928,145.5445695,361.6005432
6842,2009-09-15T17:00:10.266Z,20.61468,-109.22742,-73.034772,17.804079,218.98255,225.55454,157.1894,132.5959744,351.4779014
6843,2009-09-15T17:00:13.398Z,20.556293,-120.32843,-88.406032,7.94775,208.22172,219.52482,153.99345,149.5249955,339.5017142
6844,2009-09-15T17:00:16.530Z,21.16901,-126.81677,-73.053052,16.433166,236.09724,236.66087,161.54672,147.2728437,371.278355
6845,2009-09-15T17:00:19.662Z,23.269829,-115.65285,-57.793342,18.630721,252.32187,235.73878,163.85517,130.6244841,382.214096
6846,2009-09-15T17:00:22.794Z,23.32815,-102.42967,-67.826359,11.412924,249.82223,246.21379,157.4223,123.3795247,384.4660681
6847,2009-09-15T17:00:25.926Z,23.415649,-115.53234,-80.602303,11.18722,225.47418,235.42043,147.95009,141.3138589,357.9813038
6848,2009-09-15T17:00:29.059Z,23.240546,-122.15944,-90.904994,15.917061,230.05383,229.64432,148.54462,153.1012722,357.3888394
6849,2009-09-15T17:00:32.191Z,22.015022,-111.71768,-88.933227,19.439531,232.99487,228.75436,148.73296,144.1105626,358.7989131
6850,2009-09-15T17:00:35.323Z,21.956631,-115.92792,-91.835593,20.671734,205.06266,217.9629,143.90926,149.3331154,332.0668538
6851,2009-09-15T17:00:38.455Z,21.168788,-116.11129,-93.176889,16.991776,216.29247,210.75197,153.82191,149.8415322,338.9100256
6852,2009-09-15T17:00:41.587Z,20.001629,-107.7818,-89.353901,18.485099,226.84644,227.93271,164.83019,141.2187485,361.3607881
6853,2009-09-15T17:00:44.719Z,20.264201,-115.64672,-89.424164,17.270055,225.59183,229.03538,164.72661,147.204279,361.2253246
6854,2009-09-15T17:00:47.851Z,21.256227,-124.1749,-89.148956,19.781687,250.60494,243.81754,170.55963,154.1371379,389.0249557
6855,2009-09-15T17:00:50.983Z,23.357012,-111.04468,-62.499051,23.76271,242.48744,237.32352,164.59538,129.6214439,377.1130478
6856,2009-09-15T17:00:54.115Z,23.677933,-104.8125,-75.867271,17.96358,243.20987,234.06725,162.43528,130.6299857,374.5981027
6857,2009-09-15T17:00:57.247Z,23.152697,-114.26065,-86.294588,19.788764,230.62219,227.27936,146.05666,144.5470416,355.2112751
6858,2009-09-15T17:01:00.379Z,20.205693,-114.94982,-90.361132,15.585871,221.98548,223.46091,139.27804,147.0425607,344.3990477
6859,2009-09-15T17:01:03.511Z,19.855294,-114.49332,-89.066871,19.317406,222.86197,221.68049,136.50323,146.3379309,342.6993276
6860,2009-09-15T17:01:06.644Z,18.571234,-108.57505,-93.974374,22.138289,214.26156,225.16604,137.70436,145.2922169,339.9562508
6861,2009-09-15T17:01:09.776Z,20.525827,-110.00662,-85.867707,17.148132,228.6102,215.70433,129.42339,140.6014864,339.9138058
6862,2009-09-15T17:01:12.908Z,23.093071,-105.62752,-90.110352,15.814803,234.67364,225.29966,133.96332,139.7396025,351.8207288
6863,2009-09-15T17:01:16.040Z,22.480065,-98.231854,-81.3324,15.630226,217.1408,223.52064,129.18707,128.4864211,337.3438937
6864,2009-09-15T17:01:19.172Z,20.262423,-103.84287,-79.504412,16.296955,211.82615,213.86741,130.68502,131.7948554,328.1587441
6865,2009-09-15T17:01:22.304Z,21.10823,-115.50692,-88.882873,19.004486,229.30957,227.41493,136.18506,146.9802169,350.4950782
6866,2009-09-15T17:01:25.436Z,22.449988,-108.84003,-85.058027,18.216044,238.32074,234.38056,137.30419,139.3299837,361.3633388
6867,2009-09-15T17:01:28.568Z,21.92455,-103.53449,-73.994226,14.309456,231.31835,237.86323,141.06436,128.0597385,360.5360577
6868,2009-09-15T17:01:31.700Z,22.595257,-115.56126,-85.322669,14.903739,226.70364,231.84664,141.68102,144.4177416,353.8656755
6869,2009-09-15T17:01:34.832Z,23.061733,-104.22938,-77.909872,15.222759,229.16318,225.6775,136.7103,131.0169615,349.4793316
6870,2009-09-15T17:01:37.964Z,20.931781,-105.25889,-80.639622,22.49349,218.95674,226.78043,145.29867,134.4921546,347.1067861
6871,2009-09-15T17:01:41.097Z,22.477659,-110.30218,-82.750198,15.560149,226.07635,229.84643,142.01145,138.7670149,352.2884462
