UT,B_TOTAL,BX,BY,BZ
2009-09-15T14:47:23.478Z,26.7384,0.760739,-4.8757,-26.2791
2009-09-15T14:47:26.610Z,24.3595,-1.03551,-5.46641,-23.7156
2009-09-15T14:47:29.742Z,25.7316,-0.433656,-4.56628,-25.3195
2009-09-15T14:47:32.874Z,26.5136,-0.857697,-5.20363,-25.9838
2009-09-15T14:47:36.006Z,24.3876,0.942579,-5.32786,-23.7798
2009-09-15T14:47:39.139Z,28.3897,-0.0383738,-5.14105,-27.9203
2009-09-15T14:47:42.271Z,30.1585,3.1416,-2.52197,-29.8882
2009-09-15T14:47:45.403Z,25.1217,0.980745,-6.35995,-24.2836
2009-09-15T14:47:48.535Z,28.6083,-1.17362,-8.33737,-27.3412
2009-09-15T14:47:51.667Z,25.7147,0.637779,-8.62539,-24.2165
2009-09-15T14:47:54.799Z,27.964,-0.130681,-7.44919,-26.9532
2009-09-15T14:47:57.931Z,31.2625,-3.22487,-12.5588,-28.4468
2009-09-15T14:48:01.063Z,31.0395,2.27101,-9.35741,-29.5082
2009-09-15T14:48:04.195Z,26.4728,0.820222,-6.56011,-25.634
2009-09-15T14:48:07.327Z,28.9681,0.290428,-8.98372,-27.5383
2009-09-15T14:48:10.459Z,24.5546,2.52582,-7.12721,-23.3613
2009-09-15T14:48:13.592Z,25.6095,2.62708,-5.87233,-24.7884
2009-09-15T14:48:16.724Z,29.7287,3.32438,-8.46722,-28.3028
2009-09-15T14:48:19.856Z,30.0458,3.01308,-8.12508,-28.769
2009-09-15T14:48:22.988Z,25.9416,3.28077,-4.90925,-25.2607
2009-09-15T14:48:26.120Z,29.4782,3.3437,-7.67982,-28.2632
2009-09-15T14:48:29.252Z,33.3668,3.59704,-7.92691,-32.2113
2009-09-15T14:48:32.384Z,27.6193,4.58688,-7.04145,-26.3098
2009-09-15T14:48:35.516Z,24.8953,2.63925,-3.32843,-24.5302
2009-09-15T14:48:38.648Z,32.0139,1.757,-7.7722,-31.0063
2009-09-15T14:48:41.780Z,31.2739,4.90088,-4.63065,-30.5384
2009-09-15T14:48:44.912Z,28.0242,4.28248,2.57133,-27.5754
2009-09-15T14:48:48.045Z,24.7807,0.88265,-5.28147,-24.1953
2009-09-15T14:48:51.177Z,27.1732,3.2399,-5.85792,-26.3357
2009-09-15T14:48:54.309Z,30.434,3.32799,-6.72868,-29.4937
2009-09-15T14:48:57.441Z,33.0045,3.47067,-8.46699,-31.7106
2009-09-15T14:49:00.573Z,32.9944,2.69486,-8.00491,-31.895
2009-09-15T14:49:03.705Z,33.2869,3.72726,-6.30051,-32.472
2009-09-15T14:49:06.837Z,35.6363,4.49871,-5.19143,-34.968
2009-09-15T14:49:09.969Z,32.0931,4.41409,-7.3913,-30.9168
2009-09-15T14:49:13.101Z,27.1217,4.09055,-8.87491,-25.3
2009-09-15T14:49:16.233Z,28.2445,5.30764,-9.86547,-25.9278
2009-09-15T14:49:19.365Z,33.6636,6.1481,-9.16242,-31.8039
2009-09-15T14:49:22.497Z,34.9047,3.17383,-12.4325,-32.4607
2009-09-15T14:49:25.630Z,35.3732,3.2088,-11.3683,-33.3426
2009-09-15T14:49:28.762Z,30.1527,2.55232,-9.66934,-28.446
2009-09-15T14:49:31.894Z,32.2348,4.87504,-11.8974,-29.5595
2009-09-15T14:49:35.026Z,31.2537,3.04482,-13.7069,-27.9221
2009-09-15T14:49:38.158Z,23.9169,3.54717,-9.87737,-21.4912
2009-09-15T14:49:41.290Z,28.6199,6.07053,-7.14635,-27.0402
2009-09-15T14:49:44.422Z,33.1606,5.6714,-7.18411,-31.8724
2009-09-15T14:49:47.554Z,34.855,5.77376,-7.16359,-33.6187
2009-09-15T14:49:50.686Z,34.6174,6.66504,-3.4265,-33.7965
2009-09-15T14:49:53.818Z,27.8566,2.26819,-4.20424,-27.4439
2009-09-15T14:49:56.950Z,31.573,3.22818,-6.1008,-30.8093
2009-09-15T14:50:00.083Z,29.1776,2.69402,-3.90778,-28.789
2009-09-15T14:50:03.215Z,30.7,0.602787,-9.46939,-29.1969
2009-09-15T14:50:06.347Z,31.0721,1.126,-6.47231,-30.3697
2009-09-15T14:50:09.479Z,33.7238,1.22965,-10.9635,-31.8683
2009-09-15T14:50:12.611Z,30.0315,2.62324,-8.76295,-28.6045
2009-09-15T14:50:15.743Z,34.7592,1.1084,-9.59245,-33.391
2009-09-15T14:50:18.875Z,32.1019,4.37254,-7.39998,-30.9298
2009-09-15T14:50:22.007Z,25.892,5.65322,-7.64841,-24.0819
2009-09-15T14:50:25.139Z,23.5413,3.41872,-9.10645,-21.4378
2009-09-15T14:50:28.271Z,25.8081,0.198953,-12.7358,-22.4459
2009-09-15T14:50:31.403Z,30.383,1.56449,-11.1994,-28.2002
2009-09-15T14:50:34.536Z,30.2001,0.852204,-12.0147,-27.6941
2009-09-15T14:50:37.668Z,30.3002,0.293512,-12.5475,-27.5786
2009-09-15T14:50:40.800Z,30.5825,0.218708,-14.2259,-27.0715
2009-09-15T14:50:43.932Z,30.9047,-2.83069,-18.7223,-24.4247
2009-09-15T14:50:47.064Z,29.5113,-2.38078,-20.3993,-21.1924
2009-09-15T14:50:50.196Z,28.2145,-3.72348,-18.6465,-20.8446
2009-09-15T14:50:53.328Z,28.5027,-7.38602,-19.7325,-19.1959
2009-09-15T14:50:56.460Z,27.9429,-4.63207,-20.223,-18.7185
2009-09-15T14:50:59.592Z,27.9175,-6.13769,-20.0176,-18.4666
2009-09-15T14:51:02.724Z,25.6751,-5.41197,-17.748,-17.7463
2009-09-15T14:51:05.856Z,22.0254,-3.51266,-12.6052,-17.7169
2009-09-15T14:51:08.989Z,19.1639,-2.54942,-9.64657,-16.3615
2009-09-15T14:51:12.121Z,21.3894,-3.25834,-11.4946,-17.7416
2009-09-15T14:51:15.253Z,21.6445,-2.36751,-10.8385,-18.5851
2009-09-15T14:51:18.385Z,22.0695,-0.664411,-11.3143,-18.937
2009-09-15T14:51:21.517Z,23.0665,-1.94214,-9.79747,-20.7919
2009-09-15T14:51:24.649Z,21.9981,-4.10772,-11.1465,-18.5148
2009-09-15T14:51:27.781Z,20.5361,-4.9149,-13.2316,-14.9165
2009-09-15T14:51:30.913Z,20.0171,-4.18322,-11.1309,-16.1025
2009-09-15T14:51:34.045Z,21.9042,-3.46608,-11.1669,-18.5225
2009-09-15T14:51:37.177Z,18.654,-3.85367,-7.75668,-16.5213
2009-09-15T14:51:40.309Z,7.33775,-1.40299,-4.48316,-5.63697
2009-09-15T14:51:43.442Z,14.8139,-0.956521,-6.67062,-13.1924
2009-09-15T14:51:46.574Z,21.5729,0.301659,-8.72471,-19.7276
2009-09-15T14:51:49.706Z,27.1138,-1.74461,-11.3484,-24.5627
2009-09-15T14:51:52.838Z,25.3421,-3.87696,-10.7709,-22.6093
2009-09-15T14:51:55.970Z,27.9778,-4.59752,-9.75201,-25.817
2009-09-15T14:51:59.102Z,28.3038,-4.69942,-9.87061,-26.1073
2009-09-15T14:52:02.234Z,27.4956,-3.65933,-9.41538,-25.5728
2009-09-15T14:52:05.366Z,26.8177,-3.93301,-9.22882,-24.8706
2009-09-15T14:52:08.498Z,29.347,-3.82018,-13.8423,-25.5939
2009-09-15T14:52:11.630Z,26.5272,1.38539,-10.5839,-24.2848
2009-09-15T14:52:14.762Z,31.901,-1.46622,-11.5529,-29.6994
2009-09-15T14:52:17.894Z,33.6212,-3.50147,-16.4403,-29.1178
2009-09-15T14:52:21.027Z,32.5792,2.14582,-13.4806,-29.5817
2009-09-15T14:52:24.159Z,34.2492,1.14464,-12.5382,-31.851
2009-09-15T14:52:27.291Z,31.5942,1.78969,-12.6853,-28.8804
2009-09-15T14:52:30.423Z,27.3859,1.42811,-10.9872,-25.0445
2009-09-15T14:52:33.555Z,28.9772,2.55233,-12.4273,-26.0523
2009-09-15T14:52:36.687Z,32.6605,3.72244,-15.2653,-28.6325
2009-09-15T14:52:39.819Z,29.8527,4.02676,-13.5311,-26.3036
2009-09-15T14:52:42.951Z,28.1412,2.79981,-16.2989,-22.7692
2009-09-15T14:52:46.083Z,27.1511,-0.0559637,-15.3991,-22.3617
2009-09-15T14:52:49.215Z,28.323,-1.20568,-16.7076,-22.8385
2009-09-15T14:52:52.347Z,29.2093,-2.84183,-17.3989,-23.2892
2009-09-15T14:52:55.480Z,29.1388,-1.8804,-15.6309,-24.5195
2009-09-15T14:52:58.612Z,29.684,-2.02455,-16.7684,-24.4102
2009-09-15T14:53:01.744Z,27.5905,-0.142194,-16.0006,-22.4766
2009-09-15T14:53:04.876Z,30.0351,1.56428,-13.2141,-26.9267
2009-09-15T14:53:08.008Z,30.4604,2.545,-14.037,-26.9133
2009-09-15T14:53:11.140Z,29.6292,1.83554,-9.79653,-27.9024
2009-09-15T14:53:14.272Z,23.9249,-0.357678,-7.8097,-22.6115
2009-09-15T14:53:17.404Z,28.617,-0.913578,-8.31542,-27.367
2009-09-15T14:53:20.536Z,29.8394,1.17678,-7.60893,-28.829
2009-09-15T14:53:23.668Z,22.7717,0.470793,-6.5509,-21.804
2009-09-15T14:53:26.800Z,23.2759,2.60355,-7.29778,-21.9483
2009-09-15T14:53:29.933Z,23.5157,2.46259,-7.62168,-22.1096
2009-09-15T14:53:33.065Z,17.5702,2.89499,-4.4736,-16.7427
2009-09-15T14:53:36.197Z,21.5879,1.94446,-6.94468,-20.3477
2009-09-15T14:53:39.329Z,22.0223,2.77627,-9.4829,-19.6812
2009-09-15T14:53:42.461Z,17.7167,2.28324,-8.86935,-15.1658
2009-09-15T14:53:45.593Z,22.8472,1.69294,-9.89207,-20.525
2009-09-15T14:53:48.725Z,23.6801,-1.54616,-9.7449,-21.5266
2009-09-15T14:53:51.857Z,25.3189,-2.03864,-9.61122,-23.3349
2009-09-15T14:53:54.989Z,21.4441,-1.04793,-7.57554,-20.034
2009-09-15T14:53:58.121Z,22.2048,-2.00173,-7.9992,-20.6169
2009-09-15T14:54:01.253Z,23.8427,-1.14814,-6.42551,-22.9318
2009-09-15T14:54:04.386Z,22.8415,-2.93368,-7.43018,-21.3991
2009-09-15T14:54:07.518Z,25.8565,-4.90765,-11.8701,-22.4405
2009-09-15T14:54:10.650Z,24.0547,-4.91018,-17.2631,-16.0158
2009-09-15T14:54:13.782Z,23.9546,-3.93549,-16.0789,-17.3149
2009-09-15T14:54:16.914Z,24.7943,-4.39114,-13.4615,-20.3535
2009-09-15T14:54:20.046Z,24.4237,-5.92739,-8.45258,-22.1345
2009-09-15T14:54:23.178Z,25.0872,-6.07251,-7.71495,-23.0862
2009-09-15T14:54:26.310Z,22.3933,-6.43535,-8.74005,-19.5872
2009-09-15T14:54:29.442Z,11.968,-1.00026,-3.05107,-11.5293
2009-09-15T14:54:32.574Z,21.4566,-4.33187,-10.4057,-18.2576
2009-09-15T14:54:35.706Z,21.6022,-6.60566,-14.2427,-14.838
2009-09-15T14:54:38.839Z,16.4587,-3.92379,-11.6436,-10.9507
2009-09-15T14:54:41.971Z,9.23353,-3.26845,-7.24957,-4.69244
2009-09-15T14:54:45.103Z,7.96614,-1.2534,-3.7309,-6.92595
2009-09-15T14:54:48.235Z,15.0294,-2.23966,-8.3252,-12.3109
2009-09-15T14:54:51.367Z,15.1958,-1.23107,-6.64207,-13.6117
2009-09-15T14:54:54.499Z,15.6471,-3.03952,-7.86048,-13.1836
2009-09-15T14:54:57.631Z,19.4286,-6.36649,-11.1532,-14.5789
2009-09-15T14:55:00.763Z,19.6544,-6.42924,-11.4875,-14.5944
2009-09-15T14:55:03.895Z,20.7053,-7.54816,-12.2221,-14.9115
2009-09-15T14:55:07.027Z,22.1018,-6.76326,-14.4382,-15.3064
2009-09-15T14:55:10.159Z,21.7828,-8.29786,-13.1609,-15.2455
2009-09-15T14:55:13.291Z,22.7965,-6.38638,-12.142,-18.2063
2009-09-15T14:55:16.424Z,21.3435,-6.3834,-11.7169,-16.6587
2009-09-15T14:55:19.556Z,21.0004,-4.70656,-11.3341,-17.0411
2009-09-15T14:55:22.688Z,20.3126,-0.979765,-10.499,-17.3613
2009-09-15T14:55:25.820Z,20.373,-1.9426,-10.95,-17.07
2009-09-15T14:55:28.952Z,20.3401,-3.47324,-12.0315,-16.0281
2009-09-15T14:55:32.084Z,18.1701,-2.12842,-8.80475,-15.7511
2009-09-15T14:55:35.216Z,18.7076,-2.16852,-8.87739,-16.3237
2009-09-15T14:55:38.348Z,20.8839,-2.7875,-9.63672,-18.3167
2009-09-15T14:55:41.480Z,20.8119,-4.38824,-12.6772,-15.9113
2009-09-15T14:55:44.612Z,21.2052,-5.0778,-12.7321,-16.1793
2009-09-15T14:55:47.744Z,19.0327,-3.58456,-11.1401,-15.0098
2009-09-15T14:55:50.877Z,17.2895,-4.42015,-10.204,-13.2389
2009-09-15T14:55:54.009Z,21.3381,-4.42952,-13.0943,-16.2553
2009-09-15T14:55:57.141Z,21.3251,-5.5624,-11.9782,-16.7435
2009-09-15T14:56:00.273Z,20.323,-5.93797,-10.5385,-16.3311
2009-09-15T14:56:03.405Z,21.951,-7.34571,-10.926,-17.5645
2009-09-15T14:56:06.537Z,24.1166,-7.32674,-12.8353,-19.0574
2009-09-15T14:56:09.669Z,28.3835,-7.54512,-15.6862,-22.4195
2009-09-15T14:56:12.801Z,30.9967,-9.20277,-15.5301,-25.1976
2009-09-15T14:56:15.933Z,22.4105,-6.46718,-11.5404,-18.0894
2009-09-15T14:56:19.065Z,12.9158,-3.90315,-5.55431,-10.9878
2009-09-15T14:56:22.197Z,11.222,-4.33329,-7.44585,-7.19129
2009-09-15T14:56:25.330Z,23.4454,-4.90511,-13.2367,-18.7194
2009-09-15T14:56:28.462Z,29.6323,-7.09312,-15.0635,-24.5123
2009-09-15T14:56:31.594Z,23.6244,-7.33409,-14.2278,-17.375
2009-09-15T14:56:34.726Z,20.6259,-4.0907,-12.5157,-15.8762
2009-09-15T14:56:37.858Z,22.2428,-2.72496,-11.9909,-18.5347
2009-09-15T14:56:40.990Z,28.816,-3.51832,-14.8213,-24.4604
2009-09-15T14:56:44.122Z,30.7384,-5.31724,-14.9913,-26.3029
2009-09-15T14:56:47.254Z,33.5597,0.31637,-12.0671,-31.3135
2009-09-15T14:56:50.386Z,27.9907,0.0408239,-7.69772,-26.9114
2009-09-15T14:56:53.518Z,20.3674,0.49738,-4.0975,-19.9448
2009-09-15T14:56:56.650Z,21.5419,-1.56649,-5.06689,-20.8788
2009-09-15T14:56:59.783Z,24.298,-0.504175,-7.14547,-23.2182
2009-09-15T14:57:02.915Z,27.1874,1.79594,-12.1367,-24.2618
2009-09-15T14:57:06.047Z,31.0739,2.5315,-13.5922,-27.8286
2009-09-15T14:57:09.179Z,29.1236,-0.0508338,-13.2693,-25.9251
2009-09-15T14:57:12.311Z,25.8847,2.82644,-8.83249,-24.1664
2009-09-15T14:57:15.443Z,18.6907,0.95438,-7.95129,-16.8881
2009-09-15T14:57:18.575Z,19.4292,-0.882159,-8.24756,-17.5697
2009-09-15T14:57:21.707Z,20.7409,-0.502376,-10.6708,-17.7782
2009-09-15T14:57:24.839Z,18.4411,1.51686,-5.44888,-17.5523
2009-09-15T14:57:27.971Z,14.255,4.67783,-1.87635,-13.3342
2009-09-15T14:57:31.103Z,13.8914,5.10583,-2.45416,-12.6838
2009-09-15T14:57:34.235Z,20.5148,2.52931,-4.52706,-19.8485
2009-09-15T14:57:37.368Z,24.1592,1.10155,-8.00043,-22.7694
2009-09-15T14:57:40.500Z,23.5757,0.765367,-6.96836,-22.5094
2009-09-15T14:57:43.632Z,24.4095,0.375454,-10.9406,-21.8171
2009-09-15T14:57:46.764Z,24.8612,0.635443,-11.3728,-22.0983
2009-09-15T14:57:49.896Z,23.9435,0.326233,-10.1973,-21.661
2009-09-15T14:57:53.028Z,29.5976,-0.473183,-11.1175,-27.4261
2009-09-15T14:57:56.160Z,21.5036,-1.21152,-6.41228,-20.4895
2009-09-15T14:57:59.292Z,24.2011,1.78717,-3.16932,-23.926
2009-09-15T14:58:02.424Z,22.4472,0.154546,2.60982,-22.2945
2009-09-15T14:58:05.556Z,24.4845,0.639972,5.0923,-23.9405
2009-09-15T14:58:08.688Z,23.421,1.68157,7.09018,-22.2586
2009-09-15T14:58:11.821Z,24.0817,7.64523,7.63716,-21.521
2009-09-15T14:58:14.953Z,21.5034,5.12309,3.82768,-20.5305
2009-09-15T14:58:18.085Z,19.6917,4.79595,3.59944,-18.7565
2009-09-15T14:58:21.217Z,19.8805,5.00022,3.14723,-18.9822
2009-09-15T14:58:24.349Z,20.7446,1.76344,0.572632,-20.6616
2009-09-15T14:58:27.481Z,20.9654,2.70763,-0.0941105,-20.7896
2009-09-15T14:58:30.613Z,22.1575,2.8737,-0.50927,-21.9645
2009-09-15T14:58:33.745Z,22.0611,2.19178,-3.56072,-21.6612
2009-09-15T14:58:36.877Z,22.0336,1.43166,-4.56145,-21.5087
2009-09-15T14:58:40.009Z,21.7533,3.88887,-2.06229,-21.3033
2009-09-15T14:58:43.141Z,23.4924,5.78778,-0.891677,-22.7508
2009-09-15T14:58:46.274Z,25.9771,6.73798,0.189361,-25.0873
2009-09-15T14:58:49.406Z,27.2415,8.11514,1.08865,-25.9819
2009-09-15T14:58:52.538Z,25.478,6.98317,1.92528,-24.4266
2009-09-15T14:58:55.670Z,26.7874,7.23269,2.42396,-25.6783
2009-09-15T14:58:58.802Z,26.5608,7.27531,4.23832,-25.1909
2009-09-15T14:59:01.934Z,26.9341,3.49443,0.627616,-26.6991
2009-09-15T14:59:05.066Z,21.2352,4.47246,1.07967,-20.7307
2009-09-15T14:59:08.198Z,20.1391,-0.0261795,0.933983,-20.1174
2009-09-15T14:59:11.330Z,21.39,1.91979,1.82863,-21.225
2009-09-15T14:59:14.462Z,24.379,1.23823,3.05707,-24.1548
2009-09-15T14:59:17.594Z,19.1422,-0.512711,-4.44208,-18.6126
2009-09-15T14:59:20.727Z,18.8144,1.77214,-3.13034,-18.4673
2009-09-15T14:59:23.859Z,25.601,-0.0805232,-2.82071,-25.445
2009-09-15T14:59:26.991Z,25.371,-1.4599,-7.55733,-24.1753
2009-09-15T14:59:30.123Z,22.8952,-1.33657,-5.53574,-22.1757
2009-09-15T14:59:33.255Z,29.8633,-0.0611886,-4.35152,-29.5445
2009-09-15T14:59:36.387Z,26.1993,-0.549899,-6.11864,-25.4689
2009-09-15T14:59:39.519Z,25.9283,-1.04993,-6.1421,-25.1684
2009-09-15T14:59:42.651Z,26.2215,-1.03455,-9.56161,-24.3941
2009-09-15T14:59:45.783Z,30.4595,-0.977241,-11.624,-28.1373
2009-09-15T14:59:48.915Z,31.8704,0.325272,-11.1762,-29.8447
2009-09-15T14:59:52.047Z,28.893,2.14212,-8.16979,-27.631
2009-09-15T14:59:55.179Z,23.8217,2.43337,-5.34627,-23.0862
2009-09-15T14:59:58.312Z,22.8769,0.726272,-5.75147,-22.1302
2009-09-15T15:00:01.444Z,26.4516,3.62564,-5.9063,-25.5276
2009-09-15T15:00:04.576Z,27.7917,1.0548,1.26268,-27.743
2009-09-15T15:00:07.708Z,28.3335,1.63618,-4.98862,-27.8428
2009-09-15T15:00:10.840Z,31.3129,1.24767,-3.8589,-31.0491
2009-09-15T15:00:13.972Z,30.5144,1.53454,-1.67071,-30.43
2009-09-15T15:00:17.104Z,29.9075,2.77675,-2.06502,-29.7067
2009-09-15T15:00:20.236Z,29.0834,1.20904,-4.33394,-28.7332
2009-09-15T15:00:23.368Z,28.8316,3.59158,-2.51322,-28.4964
2009-09-15T15:00:26.500Z,27.3844,3.61052,-5.11675,-26.6588
2009-09-15T15:00:29.632Z,26.3312,0.125488,-3.21225,-26.1342
2009-09-15T15:00:32.765Z,22.7476,0.664426,-3.08972,-22.527
2009-09-15T15:00:35.897Z,22.9328,1.36682,-3.97959,-22.5435
2009-09-15T15:00:39.029Z,27.8097,3.4702,-4.40109,-27.2391
2009-09-15T15:00:42.161Z,26.9073,1.922,-2.78852,-26.6933
2009-09-15T15:00:45.293Z,27.7313,0.532319,-4.28411,-27.3933
2009-09-15T15:00:48.425Z,27.184,-3.09624,-6.41232,-26.2349
2009-09-15T15:00:51.557Z,24.5092,-3.96873,-5.31892,-23.5937
2009-09-15T15:00:54.689Z,28.3959,-5.88567,-8.43676,-26.4671
2009-09-15T15:00:57.821Z,29.6979,-4.31078,-10.9569,-27.2641
2009-09-15T15:01:00.953Z,24.0713,-1.92299,-7.18349,-22.8938
2009-09-15T15:01:04.085Z,18.6114,2.57673,-4.15418,-17.958
2009-09-15T15:01:07.218Z,20.8185,-6.1817,-1.46989,-19.8251
2009-09-15T15:01:10.350Z,22.0575,-2.93002,-6.5231,-20.8662
2009-09-15T15:01:13.482Z,25.0125,2.69904,-11.6672,-21.9594
2009-09-15T15:01:16.614Z,28.4278,15.1914,-3.83583,-23.7202
2009-09-15T15:01:19.746Z,29.9314,11.4189,-4.0643,-27.3675
2009-09-15T15:01:22.878Z,35.5134,7.51443,-11.6664,-32.6899
2009-09-15T15:01:26.010Z,30.7559,5.49424,-8.56152,-29.0248
2009-09-15T15:01:29.142Z,35.1011,7.5374,-7.84068,-33.3736
2009-09-15T15:01:32.274Z,36.8963,8.10149,-8.6438,-34.9427
2009-09-15T15:01:35.406Z,34.9658,7.79885,-6.6046,-33.4389
2009-09-15T15:01:38.538Z,34.5234,5.3973,-6.4465,-33.484
2009-09-15T15:01:41.671Z,35.9849,7.31489,-6.37991,-34.6512
2009-09-15T15:01:44.803Z,34.6505,4.28995,-8.67442,-33.2717
2009-09-15T15:01:47.935Z,37.8185,4.76214,-5.42013,-37.1238
2009-09-15T15:01:51.067Z,36.9721,5.23197,-5.55406,-36.1762
2009-09-15T15:01:54.199Z,37.3709,6.65315,-0.697274,-36.7673
2009-09-15T15:01:57.331Z,37.1161,4.69848,-3.18751,-36.6793
2009-09-15T15:02:00.463Z,34.9654,5.16858,-3.17408,-34.4353
2009-09-15T15:02:03.595Z,34.3036,0.930089,-6.93268,-33.5829
2009-09-15T15:02:06.727Z,35.0819,1.23671,-7.62952,-34.2199
2009-09-15T15:02:09.859Z,32.9236,1.86568,-5.80528,-32.354
2009-09-15T15:02:12.991Z,35.6672,5.63544,-4.02956,-34.9879
2009-09-15T15:02:16.123Z,34.4245,2.53857,-7.0734,-33.5942
2009-09-15T15:02:19.256Z,32.3313,1.9661,-6.44659,-31.621
2009-09-15T15:02:22.388Z,31.1227,5.20413,-5.5104,-30.1856
2009-09-15T15:02:25.520Z,35.9279,2.39465,-7.8787,-34.9715
2009-09-15T15:02:28.652Z,34.777,2.59408,-5.13841,-34.2973
2009-09-15T15:02:31.784Z,35.0121,5.4763,-2.90312,-34.4591
2009-09-15T15:02:34.916Z,33.0164,3.40372,-5.36453,-32.3993
2009-09-15T15:02:38.048Z,28.5573,4.96907,-1.41486,-28.086
2009-09-15T15:02:41.180Z,32.0027,3.36617,-3.43986,-31.6387
2009-09-15T15:02:44.312Z,32.4819,1.91873,-8.40954,-31.3157
2009-09-15T15:02:47.444Z,31.5428,2.59514,-6.79727,-30.6922
2009-09-15T15:02:50.576Z,24.4258,3.07684,-1.15626,-24.2037
2009-09-15T15:02:53.709Z,25.6588,0.300367,-5.20301,-25.1239
2009-09-15T15:02:56.841Z,25.0025,1.33287,-7.88459,-23.6893
2009-09-15T15:02:59.973Z,23.1873,4.59212,-4.8145,-22.2122
2009-09-15T15:03:03.105Z,22.2425,1.96588,-5.4021,-21.4867
2009-09-15T15:03:06.237Z,23.2764,2.02679,-7.5592,-21.9212
2009-09-15T15:03:09.369Z,28.5967,1.6028,-7.64376,-27.5095
2009-09-15T15:03:12.501Z,27.4611,4.20197,-4.93435,-26.6853
2009-09-15T15:03:15.633Z,22.2807,1.02151,-5.39229,-21.5942
2009-09-15T15:03:18.765Z,26.4973,3.80556,-8.28763,-24.8785
2009-09-15T15:03:21.897Z,25.8848,4.26839,-8.68416,-24.0081
2009-09-15T15:03:25.029Z,22.7942,3.30662,-6.99332,-21.4414
2009-09-15T15:03:28.162Z,26.0807,3.9083,-6.79477,-24.8749
2009-09-15T15:03:31.294Z,25.9609,0.728599,-9.34053,-24.2114
2009-09-15T15:03:34.426Z,29.4944,4.24281,-6.77653,-28.3901
2009-09-15T15:03:37.558Z,29.292,4.48681,-5.18227,-28.4787
2009-09-15T15:03:40.690Z,24.9442,1.26068,-6.57846,-24.0281
2009-09-15T15:03:43.822Z,25.8075,2.05203,-8.98992,-24.1039
2009-09-15T15:03:46.954Z,24.7601,2.43325,-5.17843,-24.0899
2009-09-15T15:03:50.086Z,24.4404,2.52473,-4.24826,-23.9355
2009-09-15T15:03:53.218Z,23.6401,4.96674,-3.48383,-22.8484
2009-09-15T15:03:56.350Z,22.2038,1.43054,-5.36788,-21.4976
2009-09-15T15:03:59.482Z,26.5262,1.79983,-7.37662,-25.4163
2009-09-15T15:04:02.615Z,28.5959,1.74429,-7.09626,-27.6464
2009-09-15T15:04:05.747Z,24.2278,1.43589,-6.32499,-23.3435
2009-09-15T15:04:08.879Z,23.1336,3.02364,-5.94437,-22.1515
2009-09-15T15:04:12.011Z,24.2442,2.21322,-5.28458,-23.5575
2009-09-15T15:04:15.143Z,29.5159,3.88111,-6.4517,-28.5394
2009-09-15T15:04:18.275Z,28.6373,4.47548,-5.87376,-27.6689
2009-09-15T15:04:21.407Z,26.2505,4.84128,-3.47496,-25.5652
2009-09-15T15:04:24.539Z,22.4894,2.09351,-1.86584,-22.3139
2009-09-15T15:04:27.671Z,23.3549,0.99596,-4.10049,-22.9706
2009-09-15T15:04:30.803Z,24.2527,0.901912,-4.60066,-23.7953
2009-09-15T15:04:33.935Z,22.0411,1.03929,-6.09037,-21.1575
2009-09-15T15:04:37.067Z,24.4192,0.597289,-6.75718,-23.4581
2009-09-15T15:04:40.200Z,21.8514,1.22143,-5.959,-20.9877
2009-09-15T15:04:43.332Z,22.1733,1.62092,-6.05334,-21.2693
2009-09-15T15:04:46.464Z,22.7319,1.97612,-5.52541,-21.9615
2009-09-15T15:04:49.596Z,22.485,1.45582,-6.56609,-21.4556
2009-09-15T15:04:52.728Z,22.653,1.22771,-4.90906,-22.0806
2009-09-15T15:04:55.860Z,23.1918,1.49476,-4.69544,-22.6623
2009-09-15T15:04:58.992Z,22.2142,5.24707,-3.61069,-21.2815
2009-09-15T15:05:02.124Z,22.3413,4.47568,-2.11787,-21.7857
2009-09-15T15:05:05.256Z,21.8117,3.32506,-3.60013,-21.254
2009-09-15T15:05:08.388Z,26.5749,1.67699,-1.82189,-26.4593
2009-09-15T15:05:11.520Z,24.4412,-0.525458,-4.40792,-24.0346
2009-09-15T15:05:14.653Z,22.8722,-0.0130784,-5.8263,-22.1177
2009-09-15T15:05:17.785Z,27.0249,4.9174,-5.87332,-25.9165
2009-09-15T15:05:20.917Z,29.3628,4.64052,-2.76171,-28.8619
2009-09-15T15:05:24.049Z,24.3966,2.20308,-5.58109,-23.6472
2009-09-15T15:05:27.181Z,20.9221,1.1077,-4.59138,-20.3821
2009-09-15T15:05:30.313Z,26.4956,1.95922,-6.73873,-25.5493
2009-09-15T15:05:33.445Z,28.2041,5.48153,-6.80696,-26.8158
2009-09-15T15:05:36.577Z,22.8664,3.63506,-4.14565,-22.1917
2009-09-15T15:05:39.709Z,19.7412,1.9667,-0.114233,-19.6426
2009-09-15T15:05:42.841Z,21.1897,1.57853,-2.11647,-21.0245
2009-09-15T15:05:45.973Z,22.543,4.31994,-1.73214,-22.0573
2009-09-15T15:05:49.106Z,25.7172,3.34216,-2.29377,-25.3958
2009-09-15T15:05:52.238Z,25.3496,2.39795,-4.92048,-24.7516
2009-09-15T15:05:55.370Z,24.3128,2.5555,-4.29564,-23.7935
2009-09-15T15:05:58.502Z,19.9535,1.91829,-3.20753,-19.6004
