UT,B_TOTAL,BX,BY,BZ
2009-09-15T19:45:30.823Z,4.74507,1.77649,-3.69609,2.38719
2009-09-15T19:45:33.955Z,4.68283,1.75191,-3.44105,2.64931
2009-09-15T19:45:37.087Z,4.63803,2.15437,-2.9401,2.86806
2009-09-15T19:45:40.219Z,4.08882,2.94014,-2.00762,2.01083
2009-09-15T19:45:43.351Z,3.93261,2.8546,-2.01915,1.79993
2009-09-15T19:45:46.483Z,3.63331,1.84134,-2.66795,1.64087
2009-09-15T19:45:49.615Z,2.6236,2.23891,-0.562996,1.24644
2009-09-15T19:45:52.748Z,3.99642,1.10149,2.36328,3.0287
2009-09-15T19:45:55.880Z,5.77704,3.60429,2.51448,3.74976
2009-09-15T19:45:59.012Z,6.85841,3.68893,-1.04225,5.68711
2009-09-15T19:46:02.144Z,7.02593,3.45091,-1.2228,5.99664
2009-09-15T19:46:05.276Z,7.42135,4.4646,2.02362,5.57214
2009-09-15T19:46:08.408Z,5.10449,4.63152,0.930642,1.9336
2009-09-15T19:46:11.540Z,4.47083,4.00666,-1.72955,0.971406
2009-09-15T19:46:14.672Z,4.61317,3.34249,-3.07311,-0.815582
2009-09-15T19:46:17.804Z,5.67708,2.32675,-4.96056,-1.48602
2009-09-15T19:46:20.936Z,5.078,2.80307,-4.14758,0.852365
2009-09-15T19:46:24.068Z,5.84328,3.50269,-3.75014,2.79491
2009-09-15T19:46:27.200Z,6.13947,3.02122,-4.76453,2.42168
2009-09-15T19:46:30.333Z,6.36057,3.21679,-4.97839,2.30756
2009-09-15T19:46:33.465Z,5.59506,3.48537,-4.08068,1.5827
2009-09-15T19:46:36.597Z,4.80568,4.21365,-0.997026,2.08461
2009-09-15T19:46:39.729Z,5.29365,4.29503,2.31656,2.05158
2009-09-15T19:46:42.861Z,6.28491,3.96416,4.71685,1.23972
2009-09-15T19:46:45.993Z,6.27473,4.77336,4.04492,0.475277
2009-09-15T19:46:49.125Z,5.09509,4.94098,0.873393,0.885387
2009-09-15T19:46:52.257Z,4.64008,3.67124,-2.66952,0.962289
2009-09-15T19:46:55.389Z,5.97996,2.60245,-4.73931,2.55461
2009-09-15T19:46:58.521Z,6.75232,2.84169,-5.69524,2.25452
2009-09-15T19:47:01.653Z,6.34552,2.76168,-5.67468,0.660827
2009-09-15T19:47:04.785Z,6.27952,3.01314,-5.50791,0.127634
2009-09-15T19:47:07.918Z,7.22447,3.58898,-6.26645,0.20911
2009-09-15T19:47:11.050Z,6.35808,5.4724,-3.17182,0.646246
2009-09-15T19:47:14.182Z,5.00574,4.34409,-0.435725,2.44876
2009-09-15T19:47:17.314Z,5.01552,3.96201,0.4504,3.04221
2009-09-15T19:47:20.446Z,5.24026,2.96647,1.98997,3.83411
2009-09-15T19:47:23.578Z,6.10363,2.76072,3.82055,3.87764
2009-09-15T19:47:26.710Z,6.877,2.76274,5.11772,3.67005
2009-09-15T19:47:29.842Z,6.30274,3.05183,4.99238,2.34244
2009-09-15T19:47:32.974Z,3.40158,2.55263,1.8865,1.2231
2009-09-15T19:47:36.106Z,3.38469,2.14411,-0.591252,2.55134
2009-09-15T19:47:39.238Z,3.08493,2.15419,-1.4853,1.63406
2009-09-15T19:47:42.370Z,3.59773,2.44881,-1.91315,1.81296
2009-09-15T19:47:45.503Z,3.91992,1.28595,-3.57966,0.947686
2009-09-15T19:47:48.635Z,4.35182,0.836651,-4.18888,0.831671
2009-09-15T19:47:51.767Z,4.56379,0.427365,-4.32134,1.40414
2009-09-15T19:47:54.899Z,5.55549,0.965178,-5.11029,1.95368
2009-09-15T19:47:58.031Z,5.69375,0.972628,-4.47461,3.38388
2009-09-15T19:48:01.163Z,5.71736,1.33302,-3.51156,4.31048
2009-09-15T19:48:04.295Z,4.2653,2.08806,-1.43569,3.43097
2009-09-15T19:48:07.427Z,3.60078,1.87892,-0.355354,3.05107
2009-09-15T19:48:10.559Z,5.10854,4.46404,0.787337,2.35576
2009-09-15T19:48:13.691Z,5.90169,5.44148,1.25456,1.90951
2009-09-15T19:48:16.823Z,6.20612,6.19937,0.275198,0.0898039
2009-09-15T19:48:19.955Z,6.76857,6.59023,-1.02791,-1.15144
2009-09-15T19:48:23.088Z,6.24426,5.82606,-1.57125,-1.6059
2009-09-15T19:48:26.220Z,5.70319,4.57402,-3.07606,-1.46378
2009-09-15T19:48:29.352Z,4.2685,3.10361,-2.87136,-0.585685
2009-09-15T19:48:32.484Z,4.18238,2.2631,-3.5171,0.0257677
2009-09-15T19:48:35.616Z,3.39345,2.43186,-2.36674,0.0104415
2009-09-15T19:48:38.748Z,4.5894,2.6366,-0.939001,3.6372
2009-09-15T19:48:41.880Z,4.93097,2.70301,-2.77566,3.05024
2009-09-15T19:48:45.012Z,6.04264,5.05306,-0.0439546,3.31333
2009-09-15T19:48:48.144Z,6.90376,5.27669,0.178691,4.44819
2009-09-15T19:48:51.276Z,6.59172,4.38794,-1.47655,4.69217
2009-09-15T19:48:54.408Z,6.96274,3.71753,-3.47284,4.75384
2009-09-15T19:48:57.540Z,7.98325,4.27644,-4.62678,4.90278
2009-09-15T19:49:00.673Z,8.72396,4.62621,-5.4176,5.03541
2009-09-15T19:49:03.805Z,8.0301,5.20943,-5.32233,3.00284
2009-09-15T19:49:06.937Z,6.91991,6.91943,-0.00342813,-0.0817318
2009-09-15T19:49:10.069Z,7.0121,6.47264,2.67819,-0.319126
2009-09-15T19:49:13.201Z,6.63813,5.77076,3.26475,-0.323253
2009-09-15T19:49:16.333Z,3.74573,3.50987,0.9347,0.915214
2009-09-15T19:49:19.465Z,4.30691,2.61978,-3.17073,1.27778
2009-09-15T19:49:22.597Z,5.48906,2.25678,-4.7635,1.53161
2009-09-15T19:49:25.729Z,5.41527,2.54397,-4.48881,1.64438
2009-09-15T19:49:28.861Z,5.72083,2.38537,-4.69766,2.22934
2009-09-15T19:49:31.993Z,6.75459,2.90939,-5.36867,2.88744
2009-09-15T19:49:35.125Z,8.751,2.89698,-7.15528,4.12184
2009-09-15T19:49:38.258Z,7.65372,2.12669,-6.26129,3.85394
2009-09-15T19:49:41.390Z,6.82952,2.45172,-5.29466,3.54937
2009-09-15T19:49:44.522Z,6.70485,2.74109,-4.12765,4.51708
2009-09-15T19:49:47.654Z,6.93464,4.45839,-2.66993,4.59166
2009-09-15T19:49:50.786Z,6.28656,4.84078,0.10301,4.00962
2009-09-15T19:49:53.918Z,5.76268,4.65275,1.6846,2.95339
2009-09-15T19:49:57.050Z,4.60952,4.00536,1.98487,1.12474
2009-09-15T19:50:00.182Z,3.80256,3.75728,-0.55653,-0.180607
2009-09-15T19:50:03.314Z,4.32083,4.12646,-0.942302,-0.868286
2009-09-15T19:50:06.446Z,4.74887,4.16531,-2.24408,-0.407538
2009-09-15T19:50:09.578Z,5.8473,4.60949,-3.5758,-0.396485
2009-09-15T19:50:12.710Z,6.5319,4.36137,-4.61123,1.54296
2009-09-15T19:50:15.843Z,7.53746,3.70641,-5.3953,3.73719
2009-09-15T19:50:18.975Z,7.74685,3.49067,-6.36341,2.7085
2009-09-15T19:50:22.107Z,7.02426,4.59491,-5.17558,1.20018
2009-09-15T19:50:25.239Z,5.7985,4.80785,-2.94142,1.36207
2009-09-15T19:50:28.371Z,4.49628,4.26156,-0.755124,1.21878
2009-09-15T19:50:31.503Z,4.28983,4.12523,-0.785921,0.876031
2009-09-15T19:50:34.635Z,4.30587,4.16421,-1.0953,-0.0139896
2009-09-15T19:50:37.767Z,4.6054,3.97036,-2.10796,-1.00125
2009-09-15T19:50:40.899Z,4.88058,3.80663,-2.68946,-1.44794
2009-09-15T19:50:44.031Z,5.00881,2.61135,-3.98335,-1.54984
2009-09-15T19:50:47.163Z,4.80918,2.40175,-4.00154,-1.16081
2009-09-15T19:50:50.295Z,4.98826,2.20089,-4.38386,-0.905874
2009-09-15T19:50:53.428Z,5.27183,2.18852,-4.75608,-0.618346
2009-09-15T19:50:56.560Z,5.59116,2.8939,-4.78176,0.145331
2009-09-15T19:50:59.692Z,5.92169,4.00928,-4.31652,0.599874
2009-09-15T19:51:02.824Z,7.36924,5.06488,-5.16499,1.40559
2009-09-15T19:51:05.956Z,7.28531,6.36211,-2.81459,2.16273
2009-09-15T19:51:09.088Z,6.68302,6.37821,-1.66589,1.09821
2009-09-15T19:51:12.220Z,6.65871,6.35307,-0.540076,1.91968
2009-09-15T19:51:15.352Z,5.88412,5.56608,-0.211733,1.89652
2009-09-15T19:51:18.484Z,5.08363,4.88408,-0.20945,1.39471
2009-09-15T19:51:21.616Z,3.94002,3.42045,-0.553196,1.87572
2009-09-15T19:51:24.748Z,3.94351,2.02357,-2.11181,2.64512
2009-09-15T19:51:27.880Z,5.76978,0.507158,-4.37831,3.72337
2009-09-15T19:51:31.013Z,5.36414,1.24059,-4.75382,2.15317
2009-09-15T19:51:34.145Z,5.4757,1.96806,-4.05449,3.10983
2009-09-15T19:51:37.277Z,7.59545,2.8309,-4.85876,5.10582
2009-09-15T19:51:40.409Z,8.18104,4.56543,-3.55559,5.78308
2009-09-15T19:51:43.541Z,7.26401,3.05215,-3.02324,5.8575
2009-09-15T19:51:46.673Z,5.81558,4.06187,-1.64172,3.82452
2009-09-15T19:51:49.805Z,5.64369,5.16414,0.312696,2.25501
2009-09-15T19:51:52.937Z,5.40924,5.17103,1.57146,0.225479
2009-09-15T19:51:56.069Z,4.59102,4.53329,0.725729,-0.00692017
2009-09-15T19:51:59.201Z,4.56847,4.39544,0.499342,-1.14093
2009-09-15T19:52:02.333Z,4.05271,3.49994,0.294291,-2.02194
2009-09-15T19:52:05.465Z,2.61667,0.735723,-2.46584,-0.47466
2009-09-15T19:52:08.598Z,3.84218,0.00517362,-3.46614,1.65776
2009-09-15T19:52:11.730Z,4.97449,0.637,-3.56364,3.41179
2009-09-15T19:52:14.862Z,5.96093,1.27485,-4.16628,4.06812
2009-09-15T19:52:17.994Z,6.24128,1.66203,-4.67119,3.79094
2009-09-15T19:52:21.126Z,5.38953,2.50979,-3.60034,3.12818
2009-09-15T19:52:24.258Z,5.23075,4.21772,-1.29628,2.80914
2009-09-15T19:52:27.390Z,4.80422,4.68845,-0.13529,1.03952
2009-09-15T19:52:30.522Z,5.13236,5.08602,0.00267786,-0.688106
2009-09-15T19:52:33.654Z,5.56173,5.35338,-0.138641,-1.50165
2009-09-15T19:52:36.786Z,6.28227,5.80661,-0.388911,-2.3662
2009-09-15T19:52:39.918Z,5.43316,5.05308,-1.0377,-1.70551
2009-09-15T19:52:43.050Z,3.97014,2.44435,-2.5156,1.8598
2009-09-15T19:52:46.183Z,5.30149,1.05014,-3.64602,3.70264
2009-09-15T19:52:49.315Z,5.37777,0.5786,-3.20221,4.28153
2009-09-15T19:52:52.447Z,5.34913,1.48286,-2.30397,4.59413
2009-09-15T19:52:55.579Z,6.22441,1.95492,-2.1255,5.51396
2009-09-15T19:52:58.711Z,6.51343,2.4978,-1.63729,5.78836
2009-09-15T19:53:01.843Z,7.15742,3.27588,-1.23305,6.24314
2009-09-15T19:53:04.975Z,6.58962,3.55717,-0.0532665,5.54679
2009-09-15T19:53:08.107Z,5.12715,3.80769,-0.0695134,3.43283
2009-09-15T19:53:11.239Z,5.53401,5.32535,0.279167,1.47917
2009-09-15T19:53:14.371Z,5.0046,4.91626,0.808921,-0.47124
2009-09-15T19:53:17.503Z,5.37649,4.71154,0.966575,-2.40287
2009-09-15T19:53:20.635Z,4.82465,3.72975,-0.0651255,-3.05972
2009-09-15T19:53:23.768Z,4.65438,2.77032,-1.83325,-3.26002
2009-09-15T19:53:26.900Z,4.3512,1.80701,-2.43195,-3.12302
2009-09-15T19:53:30.032Z,4.36002,-0.125057,-4.27764,0.834204
2009-09-15T19:53:33.164Z,5.2807,-0.0315824,-3.61312,3.851
2009-09-15T19:53:36.296Z,5.48105,0.681575,-2.98869,4.54369
2009-09-15T19:53:39.428Z,4.81327,2.18949,-1.83833,3.87224
2009-09-15T19:53:42.560Z,5.25312,4.6784,2.16761,1.00463
2009-09-15T19:53:45.692Z,5.41268,4.68356,2.56368,-0.888225
2009-09-15T19:53:48.824Z,5.4408,5.19961,1.37703,-0.818611
2009-09-15T19:53:51.956Z,5.34829,5.27798,0.511887,-0.696472
2009-09-15T19:53:55.088Z,5.07589,4.96835,0.493027,-0.914924
2009-09-15T19:53:58.220Z,4.93903,4.87327,-0.418185,-0.685824
2009-09-15T19:54:01.353Z,4.83208,4.77276,-0.330956,-0.678406
2009-09-15T19:54:04.485Z,4.89451,4.86811,-0.413444,-0.29451
2009-09-15T19:54:07.617Z,4.12469,3.92508,-0.433128,-1.19131
2009-09-15T19:54:10.749Z,4.94774,0.0195067,-4.90921,0.61595
2009-09-15T19:54:13.881Z,6.47233,-0.238702,-6.14197,2.02739
2009-09-15T19:54:17.013Z,5.48945,-0.431726,-4.96528,2.30081
2009-09-15T19:54:20.145Z,4.03936,2.60363,0.885238,2.9587
2009-09-15T19:54:23.277Z,4.57862,3.9522,2.19223,-0.733507
2009-09-15T19:54:26.409Z,4.27258,4.26161,0.0452271,-0.302561
2009-09-15T19:54:29.541Z,4.57161,4.5532,0.396823,-0.102784
2009-09-15T19:54:32.673Z,4.53972,4.53123,0.127937,-0.246237
2009-09-15T19:54:35.806Z,4.55181,4.53571,-0.321215,0.207578
2009-09-15T19:54:38.938Z,4.99373,4.96578,-0.406856,0.335891
2009-09-15T19:54:42.070Z,4.7373,4.72069,-0.0859064,0.386995
2009-09-15T19:54:45.202Z,5.19149,5.09158,-0.890529,0.484071
2009-09-15T19:54:48.334Z,5.73749,5.42715,-1.86115,-0.0303992
2009-09-15T19:54:51.466Z,5.73149,4.95435,-2.19142,-1.87139
2009-09-15T19:54:54.598Z,4.80991,2.71342,-1.88949,-3.49319
2009-09-15T19:54:57.730Z,5.16152,0.397533,-4.13232,-3.06712
2009-09-15T19:55:00.862Z,4.38786,0.832866,-4.00085,-1.59776
2009-09-15T19:55:03.994Z,4.70765,2.70459,-2.02988,3.27517
2009-09-15T19:55:07.126Z,5.61512,4.76875,-0.329894,2.94615
2009-09-15T19:55:10.258Z,5.16437,4.49224,-1.11082,2.29273
2009-09-15T19:55:13.391Z,5.3106,4.62787,-0.985893,2.41107
2009-09-15T19:55:16.523Z,5.4978,4.69505,-1.13081,2.62747
2009-09-15T19:55:19.655Z,5.99005,5.14491,-1.54947,2.64758
2009-09-15T19:55:22.787Z,5.9921,5.30032,-2.08361,1.86293
2009-09-15T19:55:25.919Z,5.28733,5.23213,-0.761436,0.0302314
2009-09-15T19:55:29.051Z,5.06028,4.82171,-1.0103,-1.1562
2009-09-15T19:55:32.183Z,4.40066,3.74891,-0.216233,-2.2945
2009-09-15T19:55:35.315Z,3.21162,1.87341,-1.33632,-2.24033
2009-09-15T19:55:38.447Z,3.19943,0.928187,-3.05211,-0.243769
2009-09-15T19:55:41.579Z,3.94178,1.31137,-3.37633,1.55508
2009-09-15T19:55:44.711Z,4.17957,1.16854,-3.01874,2.64395
2009-09-15T19:55:47.843Z,4.66309,1.67172,-3.04006,3.11573
2009-09-15T19:55:50.976Z,4.98639,3.82828,-1.6526,2.73445
2009-09-15T19:55:54.108Z,4.92606,4.1742,-1.75125,1.94298
2009-09-15T19:55:57.240Z,5.04167,4.59898,-1.77951,1.04936
2009-09-15T19:56:00.372Z,5.08219,4.90215,-1.33361,0.138014
2009-09-15T19:56:03.504Z,5.29402,5.12709,-0.776599,-1.06607
2009-09-15T19:56:06.636Z,5.85205,5.69251,-0.383182,-1.30191
2009-09-15T19:56:09.768Z,6.28877,6.22931,0.719962,-0.475371
2009-09-15T19:56:12.900Z,6.27764,5.57827,0.0809948,2.8784
2009-09-15T19:56:16.032Z,6.09437,3.73183,-0.760833,4.75772
2009-09-15T19:56:19.164Z,6.71586,3.17839,-1.61477,5.6915
2009-09-15T19:56:22.296Z,6.39438,1.94876,-2.46905,5.56724
2009-09-15T19:56:25.428Z,5.55185,1.97838,-2.82379,4.35147
2009-09-15T19:56:28.561Z,4.94201,2.61429,-2.33378,3.48459
2009-09-15T19:56:31.693Z,5.46961,2.4653,-2.31059,4.30118
2009-09-15T19:56:34.825Z,5.50599,2.11272,-2.01685,4.66741
2009-09-15T19:56:37.957Z,5.91612,2.12731,-2.15249,5.08349
2009-09-15T19:56:41.089Z,5.73048,1.91513,-2.79673,4.6205
2009-09-15T19:56:44.221Z,5.17839,2.12481,-2.89686,3.7295
2009-09-15T19:56:47.353Z,5.06844,3.37791,-1.15595,3.59757
2009-09-15T19:56:50.485Z,5.01209,3.5665,-1.00258,3.3758
2009-09-15T19:56:53.617Z,4.95506,3.97414,-1.78446,2.36104
2009-09-15T19:56:56.749Z,4.67079,3.83367,-2.26637,1.40811
2009-09-15T19:56:59.881Z,4.61983,3.76298,-2.63494,0.489747
2009-09-15T19:57:03.013Z,4.13504,3.46641,-2.24508,-0.205372
2009-09-15T19:57:06.146Z,4.03474,3.41534,-2.12921,-0.284666
2009-09-15T19:57:09.278Z,4.1795,3.331,-2.5193,0.160542
2009-09-15T19:57:12.410Z,4.43314,3.17391,-3.0263,0.648477
2009-09-15T19:57:15.542Z,4.89303,3.02691,-3.57378,1.41691
2009-09-15T19:57:18.674Z,5.04817,2.44275,-4.00839,1.85738
2009-09-15T19:57:21.806Z,5.58348,1.00047,-5.02312,2.22318
2009-09-15T19:57:24.938Z,5.70285,1.15201,-4.42217,3.41171
2009-09-15T19:57:28.070Z,5.56198,2.02965,-3.55692,3.76357
2009-09-15T19:57:31.202Z,5.32388,2.16698,-2.9772,3.84502
2009-09-15T19:57:34.334Z,5.97717,2.5662,-3.39748,4.19504
2009-09-15T19:57:37.466Z,5.98718,2.41702,-3.273,4.39225
2009-09-15T19:57:40.598Z,5.83247,3.10618,-2.78988,4.07258
2009-09-15T19:57:43.731Z,5.41827,3.29742,-2.53523,3.47236
2009-09-15T19:57:46.863Z,4.9156,2.99629,-2.59976,2.90286
2009-09-15T19:57:49.995Z,4.2879,3.17914,-2.1303,1.93416
2009-09-15T19:57:53.127Z,3.76943,3.02331,-2.07829,0.865384
2009-09-15T19:57:56.259Z,3.1494,2.2519,-1.96358,0.995995
2009-09-15T19:57:59.391Z,2.68079,0.993985,-2.01082,1.46807
2009-09-15T19:58:02.523Z,4.23854,3.08659,-1.49374,2.49137
2009-09-15T19:58:05.655Z,4.74218,3.61967,-2.39487,1.91074
2009-09-15T19:58:08.787Z,5.21956,4.0905,-2.11957,2.45338
2009-09-15T19:58:11.919Z,5.31341,4.27179,-1.26948,2.89354
2009-09-15T19:58:15.051Z,5.90193,4.11727,-2.53216,3.38659
2009-09-15T19:58:18.183Z,5.83505,3.75556,-3.49147,2.78446
2009-09-15T19:58:21.316Z,6.18761,3.80085,-4.30511,2.3035
2009-09-15T19:58:24.448Z,6.18433,3.54884,-4.65782,1.98907
2009-09-15T19:58:27.580Z,5.86775,2.8681,-4.76987,1.8582
2009-09-15T19:58:30.712Z,5.27788,2.64458,-4.19537,1.80583
2009-09-15T19:58:33.844Z,5.36846,2.61929,-4.20731,2.06357
2009-09-15T19:58:36.976Z,5.24842,2.41853,-4.20601,2.00152
2009-09-15T19:58:40.108Z,5.23711,2.39735,-4.0664,2.26813
2009-09-15T19:58:43.240Z,4.95847,2.72824,-3.58119,2.07804
2009-09-15T19:58:46.372Z,4.96743,2.65796,-3.59135,2.17089
2009-09-15T19:58:49.504Z,4.6231,2.44499,-3.30192,2.11954
2009-09-15T19:58:52.636Z,4.85826,2.77243,-3.41214,2.06727
2009-09-15T19:58:55.768Z,4.87187,2.67588,-3.49017,2.09607
2009-09-15T19:58:58.901Z,4.51783,2.68933,-3.07256,1.9333
2009-09-15T19:59:02.033Z,4.59123,2.82975,-3.03279,1.96828
2009-09-15T19:59:05.165Z,4.49729,2.83326,-2.9472,1.87411
2009-09-15T19:59:08.297Z,4.68148,2.65656,-3.18228,2.17533
2009-09-15T19:59:11.429Z,4.34014,2.60475,-2.89927,1.90953
2009-09-15T19:59:14.561Z,4.45753,2.51597,-3.10658,1.97197
2009-09-15T19:59:17.693Z,4.24396,2.41639,-2.93518,1.88599
2009-09-15T19:59:20.825Z,4.50471,2.50167,-3.22781,1.9014
2009-09-15T19:59:23.957Z,4.23807,2.28026,-3.06634,1.8328
2009-09-15T19:59:27.089Z,4.39113,2.41407,-3.13375,1.90628
2009-09-15T19:59:30.221Z,4.35362,2.4194,-3.13676,1.8059
2009-09-15T19:59:33.353Z,4.24631,2.34321,-2.95903,1.94542
2009-09-15T19:59:36.486Z,4.30979,2.79101,-2.72546,1.83206
2009-09-15T19:59:39.618Z,4.3252,2.73351,-2.77053,1.88666
2009-09-15T19:59:42.750Z,4.46797,2.76476,-2.9509,1.90028
2009-09-15T19:59:45.882Z,4.03793,2.5882,-2.6196,1.65645
2009-09-15T19:59:49.014Z,4.32108,2.93951,-2.69312,1.66676
2009-09-15T19:59:52.146Z,4.16316,2.88118,-2.48965,1.68295
2009-09-15T19:59:55.278Z,4.19736,2.92511,-2.62299,1.47697
2009-09-15T19:59:58.410Z,4.16904,2.61355,-2.83102,1.59234
2009-09-15T20:00:01.542Z,4.23197,2.64368,-2.90838,1.56903
2009-09-15T20:00:04.674Z,4.25057,2.65764,-2.86125,1.67856
2009-09-15T20:00:07.806Z,4.35518,2.48591,-3.03986,1.88336
2009-09-15T20:00:10.939Z,4.32646,2.28855,-2.98148,2.14279
2009-09-15T20:00:14.071Z,4.37992,2.43305,-3.01696,2.04008
2009-09-15T20:00:17.203Z,4.24372,2.21175,-2.96116,2.08538
2009-09-15T20:00:20.335Z,4.16767,2.15195,-2.92369,2.0471
2009-09-15T20:00:23.467Z,4.16495,2.45273,-2.68984,2.02377
2009-09-15T20:00:26.599Z,4.26621,2.48185,-2.70833,2.16931
2009-09-15T20:00:29.731Z,4.26486,2.84941,-2.82944,1.43674
2009-09-15T20:00:32.863Z,4.02496,2.63837,-2.73395,1.32847
2009-09-15T20:00:35.995Z,4.51066,2.06667,-3.43596,2.06619
2009-09-15T20:00:39.127Z,4.47848,1.99023,-3.47511,2.00484
2009-09-15T20:00:42.259Z,4.44595,1.86345,-3.47987,2.04561
2009-09-15T20:00:45.391Z,4.41638,1.74313,-3.48114,2.08507
2009-09-15T20:00:48.524Z,4.34638,1.88427,-3.36511,2.00413
2009-09-15T20:00:51.656Z,4.27305,1.87773,-3.22546,2.08074
2009-09-15T20:00:54.788Z,4.50377,1.80435,-3.36729,2.38529
2009-09-15T20:00:57.920Z,4.2452,1.53157,-3.15001,2.39863
2009-09-15T20:01:01.052Z,4.41465,1.7335,-3.302,2.36239
2009-09-15T20:01:04.184Z,4.38807,1.70432,-3.18862,2.48659
2009-09-15T20:01:07.316Z,4.24339,1.89819,-2.96641,2.36721
2009-09-15T20:01:10.448Z,4.43466,1.7178,-3.2333,2.50223
2009-09-15T20:01:13.580Z,4.49212,1.72151,-3.50554,2.21963
2009-09-15T20:01:16.712Z,4.30267,1.67804,-3.31782,2.16546
2009-09-15T20:01:19.844Z,4.43481,1.69603,-3.36037,2.34499
2009-09-15T20:01:22.976Z,4.37494,1.48776,-3.14683,2.6503
2009-09-15T20:01:26.109Z,4.34411,1.58097,-3.3308,2.2973
2009-09-15T20:01:29.241Z,4.36145,1.80921,-3.20592,2.33903
2009-09-15T20:01:32.373Z,4.70375,1.64404,-3.82835,2.18316
2009-09-15T20:01:35.505Z,4.52058,1.73104,-3.51879,2.24882
2009-09-15T20:01:38.637Z,4.79599,1.79577,-3.81858,2.27929
2009-09-15T20:01:41.769Z,4.87386,1.57145,-3.75737,2.67717
2009-09-15T20:01:44.901Z,4.65221,1.78602,-3.59513,2.35121
2009-09-15T20:01:48.033Z,4.53208,1.68414,-3.47492,2.3724
2009-09-15T20:01:51.165Z,4.7873,1.37155,-3.68625,2.72922
2009-09-15T20:01:54.297Z,4.53172,1.37637,-3.42855,2.62434
2009-09-15T20:01:57.429Z,4.52684,1.54924,-3.65684,2.17247
2009-09-15T20:02:00.561Z,4.28822,1.48402,-3.36357,2.20747
2009-09-15T20:02:03.694Z,4.27885,1.66652,-3.12635,2.39942
2009-09-15T20:02:06.826Z,4.29768,1.54606,-3.08426,2.56264
2009-09-15T20:02:09.958Z,4.27538,1.5195,-3.12632,2.4892
2009-09-15T20:02:13.090Z,4.18576,1.58255,-3.0761,2.35664
2009-09-15T20:02:16.222Z,4.40896,1.46432,-3.08336,2.79063
2009-09-15T20:02:19.354Z,4.30388,1.53912,-2.98507,2.69145
2009-09-15T20:02:22.486Z,4.15194,1.63167,-2.7797,2.61716
2009-09-15T20:02:25.618Z,4.28677,1.84061,-2.95555,2.50067
2009-09-15T20:02:28.750Z,4.44333,1.64536,-3.12119,2.70076
2009-09-15T20:02:31.882Z,4.41247,1.64888,-3.25414,2.48226
2009-09-15T20:02:35.014Z,4.45115,1.5479,-3.39214,2.43108
2009-09-15T20:02:38.146Z,4.37692,1.85503,-3.1588,2.39547
2009-09-15T20:02:41.279Z,4.575,1.80478,-3.18302,2.74623
2009-09-15T20:02:44.411Z,4.74367,1.69575,-3.38559,2.85739
2009-09-15T20:02:47.543Z,4.46227,1.59417,-3.29016,2.55838
2009-09-15T20:02:50.675Z,4.44568,1.66452,-3.31371,2.4521
2009-09-15T20:02:53.807Z,4.38352,1.56673,-3.29275,2.43277
2009-09-15T20:02:56.939Z,4.43276,1.76079,-3.31937,2.35175
2009-09-15T20:03:00.071Z,4.48093,1.55817,-3.46261,2.37931
2009-09-15T20:03:03.203Z,4.44353,1.5977,-3.42331,2.3395
2009-09-15T20:03:06.335Z,4.31141,1.70623,-3.2273,2.2938
2009-09-15T20:03:09.467Z,4.48893,1.80641,-3.38853,2.32493
2009-09-15T20:03:12.599Z,4.37299,1.63202,-3.31537,2.33834
2009-09-15T20:03:15.731Z,4.65569,1.97738,-3.51949,2.31918
2009-09-15T20:03:18.864Z,4.4097,1.7774,-3.28096,2.34982
2009-09-15T20:03:21.996Z,4.32962,1.87024,-3.21063,2.22253
2009-09-15T20:03:25.128Z,4.48241,1.80546,-3.33974,2.38295
2009-09-15T20:03:28.260Z,4.57902,1.78583,-3.45802,2.41253
2009-09-15T20:03:31.392Z,4.41731,1.66616,-3.34914,2.34942
2009-09-15T20:03:34.524Z,4.50846,1.94062,-3.39206,2.24814
2009-09-15T20:03:37.656Z,4.41899,1.72918,-3.36088,2.28953
2009-09-15T20:03:40.788Z,4.48857,1.86018,-3.41362,2.24371
2009-09-15T20:03:43.920Z,4.59001,1.82645,-3.53556,2.28736
2009-09-15T20:03:47.052Z,4.49632,1.87533,-3.45513,2.18221
2009-09-15T20:03:50.184Z,4.32575,1.93221,-3.17768,2.2093
2009-09-15T20:03:53.316Z,4.64555,1.97117,-3.47791,2.36638
2009-09-15T20:03:56.449Z,4.41826,1.81341,-3.30392,2.30579
2009-09-15T20:03:59.581Z,4.58248,1.98815,-3.43673,2.28807
2009-09-15T20:04:02.713Z,4.37032,1.68192,-3.34289,2.25741
2009-09-15T20:04:05.845Z,4.39991,1.89304,-3.27688,2.24448
2009-09-15T20:04:08.977Z,4.61056,1.80063,-3.46492,2.45139
2009-09-15T20:04:12.109Z,4.56305,1.61063,-3.55119,2.36988
2009-09-15T20:04:15.241Z,4.52493,1.51469,-3.38673,2.59052
2009-09-15T20:04:18.373Z,4.64813,1.40545,-3.29376,2.96327
2009-09-15T20:04:21.505Z,4.46411,1.21129,-2.99073,3.0849
2009-09-15T20:04:24.637Z,4.67156,1.50512,-3.49808,2.70583
2009-09-15T20:04:27.769Z,4.69514,1.44346,-3.51962,2.75192
2009-09-15T20:04:30.902Z,4.45072,1.45107,-3.2524,2.66931
2009-09-15T20:04:34.034Z,4.76497,1.48158,-3.74138,2.55186
2009-09-15T20:04:37.166Z,4.79112,1.35606,-3.69828,2.72738
